Rank,Name,,Country,Qualification,Semi-Final,Final
81,SOMA,STROMMER,HUN,0t 3b10,,
81,MARTIN,TEKLES,GER,1t5 2b6,,
84,KIM,MARSCHNER,GER,1t6 4b13,,
85,CHEUNG-CHI SHOJI,CHAN,HKG,1t10 2b11,,
85,JAN-LUCA,POSCH,AUT,0t 3b18,,
87,BJØRN,ARNEL IISAGER,DEN,0t 4b20,,
87,SERGIO,PASTOR MARTÍNEZ,ESP,0t 3b19,,
89,PETER,DIXON,USA,0t 4b27,,
89,SUNGBO,SEO,KOR,0t 3b25,,
91,GEORG,PARMA,AUT,0t 3b6,,
91,YUVAL,SHEMLA,ISR,0t 2b2,,
93,CHI-FUNG,AU,HKG,0t 3b9,,
93,IGOR,FOJCIK,POL,0t 2b3,,
93,VILIMANTAS,PETRASIUNAS,LTU,0t 3b9,,
96,JAN,CHVALA,CZE,0t 2b4,,
97,ANDREW,LAMB,USA,0t 2b5,,
97,DIMITRI,VOGT,SUI,0t 3b12,,
99,BEN,ABEL,AUS,0t 2b7,,
99,BENJAMIN,AYALA,CHI,0t 2b7,,
99,LEVIN,SCHILLING,GER,0t 3b14,,
102,JONAS,BRANDENBURGER,GER,0t 3b15,,
103,MIKEL ASIER,LINACISORO MOLINA,ESP,0t 2b8,,
103,JEAN,OURIQUES,BRA,0t 2b8,,
103,ROWAN,TOSELLI,RSA,0t 3b16,,
106,SADRA,TORKAMANBOUTORABI,IRI,0t 3b20,,
107,NICOLAS,COLLIN,BEL,0t 2b4,,
107,HAMED,HEYDARIDOLABI,IRI,0t 2b9,,
107,FLORIAN,KLINGLER,AUT,0t 2b4,,
107,RAM,LEVIN,ISR,0t 2b9,,
111,LUKAS,GEUKENS,BEL,0t 2b11,,
111,HANWOOL,KIM,KOR,0t 2b7,,
111,MAURO,NAROSKA,GER,0t 2b7,,
114,JAVIER,CANO BLAZQUEZ,ESP,0t 2b14,,
115,ELIAS,EDVARDSEN,DEN,0t 2b10,,
115,JOSH,LEVIN,USA,0t 2b19,,
115,PEDRO FERREIRA,NICOLOSO,BRA,0t 2b10,,
118,ROMAN,BATSENKO,UKR,0t 1b1,,
118,FREDRIK,SERLACHIUS,SWE,0t 1b1,,
120,KHOSRO,HASHEMZADEH,IRI,0t 2b11,,
121,BORNA,CUJIC,CRO,0t 2b12,,
121,RISHAT,KHAIBULLIN,KAZ,0t 1b2,,
121,RAHUL,SAPRA,CAN,0t 1b2,,
121,JOEL,ZERR,USA,0t 1b2,,
125,THEIS LINDEGREN,ELFENBEIN,DEN,0t 2b13,,
126,CAMPBELL,HARRISON,AUS,0t 2b16,,
127,HOSSEIN,FAMILROHANI,IRI,0t 1b1,,
127,TOMI,SALO,FIN,0t 1b1,,
127,STEFAN,SCHMIEG,GER,0t 1b4,,
130,ANTON,SCHRAMM,GER,0t 1b5,,
131,MANUEL FILIPE,CARVALHO,POR,0t 1b6,,
131,JAKUB,JEDLICKA,CZE,0t 1b2,,
131,NIKOLA,PETROV,BUL,0t 1b2,,
134,RICARDO,COIMBRA,POR,0t 1b9,,
135,ZEKI OZAN,ATASOY,TUR,0t 0b,,
135,GEORGIOS,BERNIDAKIS,GRE,0t 0b,,
135,JOÃO,EVORA,POR,0t 0b,,
135,CHARALAMPOS,GEMENETZI,CYP,0t 0b,,
135,RASMUS,HOLM ESKILDSEN,DEN,0t 0b,,
135,TSUN-TING,IP,HKG,0t 1b6,,
135,HEI-YEUNG,LAM,HKG,0t 0b,,
135,PETERIS,MEIRANS,LAT,0t 0b,,
135,DAVID,NAUDE,RSA,0t 0b,,
135,PATRICK,PEDERSEN,NOR,0t 0b,,
135,SARP,SAHIN,TUR,0t 0b,,
135,YUVAL,SARAF,ISR,0t 0b,,
135,CHRISTOS,SOFOKLEOUS,CYP,0t 0b,,
135,GUSTAVO GABRIEL,SUAREZ MUNNE,ARG,0t 0b,,
135,RÓBERT,SÁNTHA,ROU,0t 0b,,
135,ÖVGÜN,YILDIRIM,TUR,0t 0b,,
135,İSMAİL,ÖZTÜRK,TUR,0t 0b,,
152,VLADISLAV,ANGELOV,BUL,0t 0b,,
152,DOMBROVSKIS,ARTŪRS,LAT,0t 0b,,
152,STEFAN,BEDNAR,SVK,0t 0b,,
152,SANTIAGO,CHRISTENSEN,ARG,0t 0b,,
152,SERGII,KARPIN,UKR,0t 0b,,
152,VILKS,KASPARS,LAT,0t 0b,,
152,NED,MIDDLEHURST,AUS,0t 0b,,
152,MILOS,NEMY,SVK,0t 0b,,
152,IVAN,PEVEC,CRO,0t 0b,,
152,KATLEHO,POBE,RSA,0t 0b,,
152,MICHAEL,SIFAKIS,GRE,0t 0b,,
152,MYKOLA,SILEVYCH,UKR,0t 0b,,
152,KÁROLY-CSABA,SZŐCS,ROU,0t 0b,,
152,VIKTOR,TRPOVSKI,MKD,0t 0b,,
152,KARLO,ČUBRIĆ,CRO,0t 0b,,
