Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
40,ELENA,BONAPACE,AUT,28+  32. | 12+  40. [37.73],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
41,SEUNGHYUN,KIM,KOR,23+  43. | 19+  32. [38.96],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
42,KARINA,MIROSLAW,POL,26   40. | 16+  39. [39.74],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
43,ZURIÑE,ARRUE TOBAR,ESP,23+  43. | 19   38. [40.89],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
44,MAGDALENA,PÖLL,AUT,24+  42. | 12+  40. [42.25],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
45,MARTA,PALOU CAROL,ESP,23+  43. | 12+  40. [43.24],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
46,VERONIKA,SCHEUEROVA,CZE,20+  46. | 5+  46. [46.00],,,Imst_(AUT)_2014,1 August - 2 August 2014,Women
1,ADAM,ONDRA,CZE,top  1. | top  1. [3.87],top,45+,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
2,RAMÓN,JULIAN PUIGBLANQUE,ESP,top  1. | top  1. [3.87],top,45,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
3,SACHI,AMMA,JPN,top  1. | 39+  6. [5.48],57+,42+,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
4,DOMEN,SKOFIC,SLO,top  1. | 36+  8. [7.25],57+,42+,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
5,JAKOB,SCHUBERT,AUT,top  1. | top  1. [3.87],57+,40+,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
6,SEAN,MCCOLL,CAN,top  1. | top  1. [3.87],54+,40+,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
7,ROMAIN,DESGRANGES,FRA,top  1. | top  1. [3.87],57+,29,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
8,GAUTIER,SUPPER,FRA,34+  10. | 38+  7. [8.77],54+,24+,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
9,MANUEL,ROMAIN,FRA,34   13. | 36+  8. [11.91],54+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
10,STEFANO,GHISOLFI,ITA,top  1. | 36+  8. [7.25],51+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
11,MAGNUS,MIDTBOE,NOR,31+  16. | 36+  8. [13.94],51+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
12,FRANCESCO,VETTORATA,ITA,top  1. | 36+  8. [7.25],50,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
13,HYUNBIN,MIN,KOR,34+  10. | 35.5+  14. [12.63],45+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
14,URBAN,PRIMOZIC,SLO,31+  16. | 35+  16. [19.24],45+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
15,MARIO,LECHNER,AUT,31   22. | 35+  16. [21.21],45+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
16,SEBASTIAN,HALENKE,GER,30+  24. | 35+  16. [22.36],45+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
17,MIKHAIL,CHERNIKOV,RUS,31+  16. | 35+  16. [19.24],44+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
18,SERGEY,TERENTYEV,RUS,32   15. | 33+  28. [21.04],43+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
19,FEDIR,SAMOILOV,UKR,31+  16. | 35+  16. [19.24],42+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
20,MARCELLO,BOMBARDI,ITA,31   22. | 35+  16. [21.21],42+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
21,JIHWAN,PARK,KOR,28+  29. | 36+  8. [17.90],37+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
22,VALERIY,KRYUKOV,UKR,31+  16. | 35   25. [21.93],37,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
23,CHRISTOPH,HANKE,GER,29   28. | 35+  16. [23.66],36+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
24,LUKAS,KÖB,AUT,34   13. | 30+  38. [22.80],32+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
25,KEIICHIRO,KORENAGA,JPN,31+  16. | 35+  16. [19.24],18,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
26,DMITRII,FAKIRIANOV,RUS,34+  10. | 35+  16. [14.83],0,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
27,THOMAS,TAUPORN,GER,30+  24. | 35   25. [25.50],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
28,NAOKI,SHIMATANI,JPN,30+  24. | 33+  28. [27.16],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
29,ELAN,JONASMCRAE,CAN,28+  29. | 33+  28. [30.00],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
30,JAN,HOJER,GER,29+  27. | 31   36. [31.39],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
31,THOMAS,BALLET,FRA,11   70. | 35.5+  14. [31.97],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
32,JAVIER,CANO BLAZQUEZ,ESP,26+  36. | 33+  28. [33.04],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
33,DAVID,BARRANS,GBR,28+  29. | 30+  38. [34.27],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
34,MAX,RUDIGIER,AUT,26+  36. | 32+  33. [35.21],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
35,KAYA,OTAKA,JPN,28   33. | 28.5+  40. [37.34],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
36,MIKHAIL,KOCHETKOV,RUS,28+  29. | 28   46. [37.66],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
37,ALBAN,LEVIER,FRA,14+  49. | 35   25. [37.99],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
38,MARCO ANTONIO,JUBES ANGARITA,ESP,20+  43. | 32+  33. [38.83],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
39,ANTON,MARDASHOV,UKR,26+  36. | 28.5+  40. [38.95],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
40,BRAD,WEAVER,USA,28   33. | 27+  48. [40.61],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
41,VICTOR,ESTELLER OCAÑA,ESP,24   39. | 28   46. [42.59],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
42,DAVOUD,REKABI,IRI,14+  49. | 32   35. [44.07],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
43,ANDRÉ,NERES,POR,20+  43. | 28+  43. [44.50],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
43,HAIBIN,QU,CHN,20+  43. | 28+  43. [44.50],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
45,EVGENII,ZAZULIN,RUS,14+  49. | 31   36. [45.01],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
46,TOMAS,BINTER,CZE,23   40. | 26+  50. [45.17],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
47,ARMAN,TER-MINASYAN,RUS,22+  41. | 26+  50. [45.73],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
48,JOSH,LARSON,USA,20+  43. | 27+  48. [46.72],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
49,TOMAS,RAVANAL,CHI,14+  49. | 28.5+  40. [47.70],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
50,RISHAT,KHAIBULLIN,KAZ,10   73. | 33   32. [48.33],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
51,ESTEBAN,EGUEZ,ECU,20+  43. | 24+  53. [49.07],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
52,ZIDA,MA,CHN,28   33. | 5   74. [50.16],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
53,JUAN SEBASTIAN,ARBOLEDA HENAO,COL,15+  48. | 23   55. [51.38],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
54,SANTIAGO,DE ALBA FLORES,MEX,21+  42. | 19+  64. [52.05],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
55,YIFTACH,KUSHNIR,ISR,14+  49. | 26+  50. [53.20],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
56,OR,WECHSLER,ISR,11+  65. | 28+  43. [54.30],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
57,MARTIN,JECH,CZE,14+  49. | 24+  53. [54.49],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
58,IÑAKI,ARANTZAMENDI IRUETA,ESP,14+  49. | 22+  56. [56.49],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
58,CONNOR,BYRNE,GBR,14+  49. | 22+  56. [56.49],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
58,JAN,JELIGA,CZE,14+  49. | 22+  56. [56.49],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
61,SAMUEL,FERNANDEZ,COL,14+  49. | 21   61. [58.19],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
62,JOSEPH,GIFFORD,USA,14+  49. | 20+  62. [58.66],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
63,DANIEL,RODENKO,ISR,13+  64. | 22+  56. [60.66],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
64,ANGHELO,BERNAL,COL,14+  49. | 18   66. [61.43],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
64,JOHN,BROSLER,USA,14+  49. | 18   66. [61.43],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
64,SEBASTIAN,PRIETO PERILLA,COL,14+  49. | 18   66. [61.43],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
67,CESAR,ORJUELA,COL,14   63. | 20   63. [63.00],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
68,LUKE,DAWSON,GBR,11+  65. | 21+  60. [63.40],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
69,SÉBASTIEN,BERTHE,BEL,11   70. | 19+  64. [67.43],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
70,LEONARDO,DE RIVERO HUAMAN,PER,11+  65. | 18   66. [67.50],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
70,SHIVALINGA M,MAHADEVA K,IND,11+  65. | 18   66. [67.50],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
72,GREGORY RAYMOND,BORMAN,RSA,11+  65. | 13+  72. [69.46],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
73,RECEP,GÜR,TUR,10+  72. | 14   71. [71.50],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
74,NIRAJ,KARKI,NEP,5   74. | 7   73. [73.50],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Men
1,JAIN,KIM,KOR,top  1. | top  1. [4.00],top,top,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
2,MINA,MARKOVIC,SLO,top  1. | top  1. [4.00],45,47+,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
3,MAGDALENA,RÖCK,AUT,top  1. | top  1. [4.00],43+,47+,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
4,HÉLÈNE,JANICOT,FRA,top  1. | top  1. [4.00],43+,44+,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
5,MAJA,STREMFELJ,SLO,top  1. | top  1. [4.00],44+,36,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
6,ANAK,VERHOEVEN,BEL,top  1. | top  1. [4.00],top,35+,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
7,YUKA,KOBAYASHI,JPN,41+  17. | 43   8. [12.33],43+,35+,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
8,CHARLOTTE,DURIF,FRA,52+  8. | 29+  12. [10.91],40+,35,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
9,AKIYO,NOGUCHI,JPN,top  1. | 28+  20. [9.49],38+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
10,EVGENIIA,MALAMID,RUS,40+  24. | top  1. [9.90],37+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
11,SALOMÉ,ROMAIN,FRA,40   26. | 29+  12. [19.26],35+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
12,MATILDA,SÖDERLUND,SWE,47+  13. | 42+  9. [11.02],34+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
13,REBEKKA,STOTZ,SUI,41+  17. | 29   17. [18.49],34+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
14,JENNY,LAVARDA,ITA,40+  24. | 29+  12. [18.52],34+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
15,PETRA,KLINGLER,SUI,44+  15. | 30+  11. [13.06],22+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
16,DELANEY,MILLER,USA,52+  8. | 28+  20. [13.83],22+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
17,CHRISTINE,SCHRANZ,AUT,51+  10. | 29   17. [14.07],22+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
18,KATHARINA,POSCH,AUT,47+  13. | 29   17. [15.59],22+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
19,YANA,CHERESHNEVA,RUS,41+  17. | 29+  12. [16.31],22+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
19,NIKKI,VAN BERGEN,NED,41+  17. | 29+  12. [16.31],22+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
21,RISA,OTA,JPN,51+  10. | 28   26. [16.91],22+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
22,CAROLINA,ROSERO,ECU,41   22. | 28+  20. [22.50],22+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
23,IVA,ONDRA,CZE,44+  15. | 28+  20. [18.67],22,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
24,BARBARA,BACHER,AUT,39   28. | 28+  20. [25.10],22,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
25,IEVGENIIA,KAZBEKOVA,UKR,41+  17. | 27+  27. [22.65],18+,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
26,DINARA,FAKHRITDINOVA,RUS,51+  10. | 36+  10. [10.49],0,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
27,LAMU,RENQING,CHN,37+  31. | 28+  20. [26.41],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
28,NETTA,FREDMAN,ISR,41   22. | 14+  36. [29.05],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
29,GALINA,TERENTEVA,RUS,36   32. | 26+  28. [29.93],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
30,TINA JOHNSEN,HAFSAAS,NOR,38+  29. | 16+  31. [30.24],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
31,ELNAZ,REKABI,IRI,40   26. | 15   35. [30.45],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
32,DANA,GILEMKHANOVA,RUS,34+  33. | 15+  33. [33.25],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
33,IRATI,ANDA VILLANUEVA,ESP,30+  39. | 21+  29. [33.63],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
34,EDITA,VOPATOVA,CZE,31+  35. | 16   32. [33.70],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
35,KATHERINE,CHOONG,SUI,38+  29. | 14   40. [35.41],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
36,ELISKA,VLCKOVA,CZE,34   34. | 14+  36. [35.71],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
37,IRINA,KUZMENKO,RUS,28+  43. | 20   30. [36.12],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
38,MARTA,PALOU CAROL,ESP,31+  35. | 14+  36. [36.49],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
39,RONG,JIANG,CHN,29+  40. | 15+  33. [36.83],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
40,MARCELA,AVELLANEDA,COL,31   37. | 14+  36. [37.50],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
41,PUNTARIKA,TUNYAVANICH,THA,31   37. | 14   40. [39.92],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
42,ZURIÑE,ARRUE TOBAR,ESP,29+  40. | 14   40. [41.49],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
43,TAMARA,ULZHABAYEVA,KAZ,29   42. | 14   40. [42.25],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
44,JANINE,CARDOSO,BRA,28+  43. | 14   40. [43.00],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
45,ANDREA,ROJAS,ECU,28   45. | 14   40. [43.73],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
46,FLOR DE LUNA,PAZAN,COL,18   46. | 13+  46. [46.00],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
47,AYŞE,NARMANLI,TUR,17   47. | 12+  47. [47.00],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
48,CAROLINA,ALFONSO,COL,15+  48. | 12   48. [48.00],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
49,ASUHAN SELIN,ÜNLÜ,TUR,1+  49. | 7   49. [49.00],,,Gijon_(ESP)_2014,8 September - 14 September 2014,Women
1,JAKOB,SCHUBERT,AUT,49+  4. | top  1. [3.16],45+,top,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
2,DOMEN,SKOFIC,SLO,44+  9. | 44   5. [6.71],45+,49,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
3,ROMAIN,DESGRANGES,FRA,46   8. | top  1. [4.47],48+,44+,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
4,RAMÓN,JULIAN PUIGBLANQUE,ESP,50   3. | top  1. [2.74],48+,44,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
5,SEAN,MCCOLL,CAN,top  1. | 43+  6. [3.12],46+,41+,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
6,STEFANO,GHISOLFI,ITA,48+  5. | 43+  6. [5.70],46+,32+,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
7,AKITO,MATSUSHIMA,JPN,41   11. | 39+  10. [12.19],39+,26+,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
8,GAUTIER,SUPPER,FRA,48   6. | 43   8. [6.93],47+,14+,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
9,ADAM,ONDRA,CZE,top  1. | top  1. [1.94],38+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
10,MAGNUS,MIDTBOE,NOR,38+  14. | 39+  10. [13.99],38+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
11,HYUNBIN,MIN,KOR,46+  7. | 39+  10. [9.72],37,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
12,NAOKI,SHIMATANI,JPN,41+  10. | 39+  10. [11.62],37,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
13,HANWOOL,KIM,KOR,34+  19. | 39+  10. [16.02],35,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
14,ELAN,JONASMCRAE,CAN,29+  20. | 32+  23. [22.75],33,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
15,JAVIER,CANO BLAZQUEZ,ESP,38+  14. | 39+  10. [13.99],31+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
16,JIHWAN,PARK,KOR,37+  16. | 34   20. [18.11],31,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
17,MARIO,LECHNER,AUT,40   12. | 39+  10. [12.73],30+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
18,YUKI,HADA,JPN,36+  18. | 39+  10. [15.59],30+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
19,REI,SUGIMOTO,JPN,39+  13. | 33+  22. [16.91],30+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
20,JABEE,KIM,KOR,29+  20. | 32   24. [23.72],29,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
21,HIROTO,SHIMIZU,JPN,29+  20. | 35   19. [20.68],28+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
22,OR,WECHSLER,ISR,29+  20. | 31+  27. [24.87],28+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
23,JONGWON,CHON,KOR,37   17. | 31+  27. [21.62],27,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
24,LOÏC,TIMMERMANS,BEL,29+  20. | 42   9. [14.23],26+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
25,YUZURU,IIDA,JPN,29+  20. | 34   20. [21.48],18+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
26,SEUNGWOON,CHO,KOR,24   29. | 37+  18. [22.85],18+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
27,HONGIL,KIM,KOR,29   26. | 32   24. [25.50],,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
28,SHINYEONG,YUN,KOR,21+  30. | 32   24. [27.39],,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
29,MYEONGSU,KIM,KOR,28+  27. | 23+  30. [28.46],,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
30,DONGGUN,LEE,KOR,25   28. | 23   31. [29.70],,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
31,SHANE,MESSER,USA,18   33. | 26+  29. [30.94],,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
32,SUNGCHAN,PEE,KOR,20+  32. | 23   31. [31.75],,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
33,THATTANA,RAKSACHAT,THA,21   31. | 17   33. [32.23],,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
34,WINAI,RUANGRIT,THA,15   34. | 17   33. [33.75],,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
35,PRANIL MAN,SHRESTHA,NEP,11   35. | 11   36. [35.74],,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
36,NIRAJ,KARKI,NEP,9+  36. | 11   36. [36.25],,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
37,TERDPOL,ARTAUI,THA,7   38. | 14+  35. [36.47],,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
38,PHANUPHONG,BUNPRAKOP,THA,8   37. | 10+  38. [37.50],,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Men
1,MINA,MARKOVIC,SLO,top  1. | 49+  4. [3.16],52,45+,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
2,ANAK,VERHOEVEN,BEL,42+  5. | 50   3. [3.87],57,43+,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
3,HÉLÈNE,JANICOT,FRA,41+  7. | 47+  6. [7.48],42,38+,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
4,MAGDALENA,RÖCK,AUT,top  1. | top  1. [1.94],52+,37.5+,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
5,KATHARINA,POSCH,AUT,top  1. | 47+  6. [4.18],44+,33+,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
6,JAIN,KIM,KOR,top  1. | top  1. [1.94],58+,32+,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
7,CHRISTINE,SCHRANZ,AUT,42   6. | 41+  10. [8.49],40,19+,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
8,AIKA,TAJIMA,JPN,41+  7. | 47+  6. [7.48],45+,6+,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
9,MAJA,STREMFELJ,SLO,38   13. | 39+  15. [14.75],38+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
10,YUKA,KOBAYASHI,JPN,38   13. | 41+  10. [13.19],36+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
11,DINARA,FAKHRITDINOVA,RUS,38   13. | 41+  10. [13.19],35+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
12,NIKKI,VAN BERGEN,NED,38+  10. | 38+  16. [13.47],34+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
13,AYA,ONOE,JPN,38+  10. | 42+  9. [9.95],34,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
14,BARBARA,BACHER,AUT,38+  10. | 38+  16. [13.47],32+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
15,SOL,SA,KOR,38   13. | 41+  10. [13.19],31+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
16,RISA,OTA,JPN,41+  7. | 48   5. [6.32],28+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
17,NETTA,FREDMAN,ISR,37+  17. | 41+  10. [14.28],28+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
18,SOLAH,KIM,KOR,33+  20. | 24+  20. [20.49],20,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
19,PUNTARIKA,TUNYAVANICH,THA,26   21. | 23+  23. [21.98],8+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
20,MIHYEON,HWANG,KOR,22+  23. | 19+  25. [24.48],8+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
21,SEUNGHYUN,KIM,KOR,22   25. | 20+  24. [24.74],8+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
22,ANASTASIIA,SAMOILINA,RUS,23   22. | 27+  19. [20.45],8,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
23,PRATTHANA,RAKSACHAT,THA,21   27. | 24+  20. [23.81],8,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
24,HAIMI,CHO,KOR,36+  18. | 36+  18. [18.00],5+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
25,MINSEON,KIM,KOR,35+  19. | 24+  20. [19.97],5+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
26,WATCHAREEWAN,TOMAS,THA,22+  23. | 19   27. [25.65],5+,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
27,HYOJUNG,KIM,KOR,18+  28. | 19+  25. [27.19],,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
28,PANKAEW,PLYPOOLSUP,THA,22   25. | 18+  30. [27.66],,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
29,EUNKYUNG,NAM,KOR,18+  28. | 19   27. [28.50],,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
30,JIYEON,JEON,KOR,12+  32. | 19   27. [29.93],,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
31,MINJUNG,JUNG,KOR,18+  28. | 11+  31. [30.22],,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
32,WOONWHA,JEONG,KOR,17   31. | 11+  31. [31.25],,,Mokpo_(KOR)_2014,11 October - 12 October 2014,Women
1,STEFANO,GHISOLFI,ITA,33+  4. | 31.5+  9. [6.71],33+,36+,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
2,RAMÓN,JULIAN PUIGBLANQUE,ESP,top  1. | 34+  6. [3.74],34,36,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
3,ROMAIN,DESGRANGES,FRA,33+  4. | top  1. [3.67],40,34+,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
4,DOMEN,SKOFIC,SLO,28+  8. | top  1. [5.20],36,34+,Wujiang_(CHN)_2014,18 October - 19 October 2014,Men
