Rank,Name,,Country,Qualification,Semi-Final,Final
37,VALERIY,KRYUKOV,UKR,2t6 3b5,,
37,DOMEN,SKOFIC,SLO,2t7 4b9,,
39,JURE,BECAN,SLO,2t7 3b7,,
39,ROLANDS,RUGENS,LAT,2t11 4b17,,
41,DAVID,BARRANS,GBR,1t1 3b3,,
41,GEIR,SÖDERIN,SWE,1t1 3b4,,
43,IGNACIO,SANCHEZ GONZÁLEZ,ESP,1t1 2b2,,
43,ELIAS,WEILER,AUT,1t1 3b9,,
45,GHOLAMALI,BARATZADEH,IRI,1t2 4b8,,
45,ALFONS,DORNAUER,AUT,1t2 2b3,,
47,NICKY,DE LEEUW,NED,1t3 2b4,,
47,SEBASTIEN,LAZURE,CAN,1t3 4b9,,
49,ANDRZEJ,MECHERZYNSKI-WIKTOR,POL,1t5 3b6,,
49,ARMAN,TER-MINASYAN,RUS,1t4 4b7,,
51,BAPTISTE,OMETZ,SUI,1t6 3b12,,
51,MYKHAYLO,SHALAGIN,UKR,1t4 3b8,,
53,MARCO ANTONIO,JUBES ANGARITA,ESP,1t6 2b4,,
53,STEPAN,STRANIK,CZE,1t4 3b9,,
55,DAVID,FIRNENBURG,GER,0t 3b7,,
55,JABEE,KIM,KOR,1t4 3b12,,
57,MAURICIO,HUERTA,MEX,1t4 3b14,,
57,ANDREW,LAMB,USA,0t 3b8,,
59,KENNETH,ELVEGÅRD,NOR,0t 3b9,,
59,NATHAN,PHILLIPS,GBR,1t4 3b16,,
61,JURIJS,KRASANOVS,LAT,1t5 2b5,,
61,VILIMANTAS,PETRASIUNAS,LTU,0t 3b10,,
63,KIPRAS,BALTRUNAS,LTU,0t 3b11,,
63,JOSH,LARSON,USA,0t 3b11,,
63,SERGII,TOPISHKO,UKR,0t 5b8,,
66,JONATHAN,PARTRIDGE,GBR,0t 4b8,,
67,KEVIN,HEMUND,SUI,0t 4b11,,
67,ARTURAS,VOLKOVAS,LTU,0t 2b2,,
69,JAN,CHVALA,CZE,0t 2b3,,
69,ALEX,KHAZANOV,ISR,0t 4b12,,
71,SERGII,KARPIN,UKR,0t 2b4,,
71,RICCARDO,PIAZZA,ITA,0t 4b14,,
73,TOMAS,RAVANAL,CHI,0t 4b21,,
73,JONATHAN,REDMOND,IRL,0t 2b7,,
75,MATTHEW,COUSINS,GBR,0t 2b10,,
75,IRIS MANUEL,MATAMOROS QUERO,ESP,0t 3b7,,
77,DMITRIJUS,MONASTYRECKIS,LTU,0t 3b8,,
77,ARTEM,PETRAKOV,RUS,0t 2b12,,
79,TOMAS,GREKSAK,SVK,0t 3b12,,
79,MARTIN,PENKOV,BUL,0t 1b1,,
79,ANDREA,ZANONE,ITA,0t 1b1,,
82,SUNGBO,SEO,KOR,0t 3b13,,
82,TIMO,TAK,NED,0t 3b13,,
84,CARLOS JOSE,CATARI RAMONES,ESP,0t 1b2,,
84,JORGE,HERNANDEZ,COL,0t 1b2,,
84,HANNES,PLATON,SWE,0t 1b2,,
84,BOGDAN,RUS,ROU,0t 1b2,,
84,SIU-HEI,TANG,HKG,0t 1b2,,
84,ANDREW,ZHIGAREV,UKR,0t 1b2,,
90,BJØRN,ARNEL IISAGER,DEN,0t 2b2,,
91,DARAGH,O CONNOR,IRL,0t 2b4,,
92,TOM,NEWMAN,GBR,0t 2b6,,
93,BOZHIDAR,LYUBENOV,BUL,0t 2b7,,
93,ROBIN,VICERY,DEN,0t 2b7,,
95,ERIK,EBLER,SWE,0t 1b1,,
95,GEORGE,MARIS,ROU,0t 1b3,,
97,SILVIU,CORCIOVEI,ROU,0t 1b3,,
97,SIN-FAI,HO,HKG,0t 1b4,,
97,EMILIYAN,KOLEVSKI,BUL,0t 1b3,,
100,PETR,HANDLIR,CZE,0t 1b5,,
101,ANGHELO,BERNAL,COL,0t 0b,,
101,SEVERIN,CURTIS,RSA,0t 0b,,
101,ALEXANDER,ILIN,KAZ,0t 0b,,
101,JOVAN,IVANOV,MKD,0t 1b4,,
101,NIKOLA,PETROV,BUL,0t 0b,,
101,DANIEL,UNGUREANU,ROU,0t 0b,,
101,MARIÁN,ŠELIGA,SVK,0t 0b,,
108,CESAR,ORJUELA,COL,0t 1b9,,
109,YOSSI,BEN YOSSEF,ISR,0t 0b,,
109,JOSE EMILIO,DE LA CRUZ ALBARRACIN,PER,0t 0b,,
109,MANUEL,GUZMAN,COL,0t 0b,,
109,SEBASTIAN,PRIETO PERILLA,COL,0t 0b,,
