Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
54,KAI,HARADA,JPN,34+  47. | 25   58. [55.56],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
55,JAMES,POPE,GBR,25+  87. | 35+  33. [55.81],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
56,NICOLAS,COLLIN,BEL,28+  77. | 27+  42. [57.24],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
57,MACIEJ,DOBRZANSKI,POL,31   63. | 25+  47. [57.69],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
58,STEPHANE,HANSSENS,BEL,34   52. | 25   58. [57.78],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
59,CARLOS FELIPE,GRANJA LOPEZ,ECU,31+  57. | 25   58. [61.22],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
59,ALEX,KHAZANOV,ISR,31+  57. | 25   58. [61.22],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
61,CHRISTOPH,HANKE,GER,29   71. | 25+  47. [61.82],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
61,LUCAS,UCHIDA,CAN,29   71. | 25+  47. [61.82],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
63,SVEN,LEMPEREUR,BEL,35+  42. | 18+  89. [62.74],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
64,HAIBIN,QU,CHN,34+  47. | 23   84. [64.16],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
65,RUSTAM,GELMANOV,RUS,28   80. | 25+  47. [65.10],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
65,SANGWON,SON,KOR,28   80. | 25+  47. [65.10],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
65,MARTIN,TEKLES,GER,28   80. | 25+  47. [65.10],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
68,MANUEL,CORNU,FRA,31+  57. | 24+  69. [66.36],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
69,ALISTAIR,DUVAL,FRA,25+  87. | 25+  47. [68.03],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
70,NATHAN,MARTIN,LUX,32   56. | 20   86. [69.40],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
71,MINORU,NAKANO,JPN,28+  77. | 25   58. [70.10],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
72,CESAR,GROSSO,BRA,30   66. | 24+  69. [70.68],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
73,FEDIR,SAMOILOV,UKR,34   52. | 18   93. [70.77],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
74,MILAN,PRESKAR,SLO,34+  47. | 17+  97. [70.87],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
75,FELIPE,HO FOGANHOLO,BRA,31+  57. | 19   87. [72.15],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
76,MAX,RUDIGIER,AUT,27   85. | 25   58. [73.39],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
77,MARK,BRAND,NED,29   71. | 24+  69. [73.75],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
77,JOHN,BROSLER,USA,29   71. | 24+  69. [73.75],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
79,SERGIO,PASTOR MARTÍNEZ,ESP,30   66. | 23+  83. [74.85],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
80,SERGII,TOPISHKO,UKR,25+  87. | 25   58. [74.88],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
81,JOSH,LEVIN,USA,31+  57. | 18   93. [74.98],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
82,ROMARIC,GEFFROY,FRA,33+  55. | 17+  97. [75.08],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
83,VOJTECH,TROJAN,CZE,25   92. | 25   58. [77.16],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
84,SZYMON,PECIKIEWICZ,POL,28   80. | 24+  69. [77.66],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
85,RISHAT,KHAIBULLIN,KAZ,29   71. | 19   87. [80.20],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
86,DAVID,BARRANS,GBR,31   63. | 17+  97. [80.99],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
87,ALEKSANDR,SHIKOV,RUS,27+  84. | 24   80. [82.49],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
88,JEAN,OURIQUES,BRA,27   85. | 24   80. [83.22],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
89,SÉBASTIEN,BERTHE,BEL,29   71. | 18   93. [83.34],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
90,ARTYOM,DEVYATERIKOV,KAZ,25   92. | 24+  69. [83.62],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
90,FLORIAN,KLINGLER,AUT,25   92. | 24+  69. [83.62],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
90,ADRIEN,LEMAIRE,FRA,25   92. | 24+  69. [83.62],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
93,JONATAN,FLOR VAZQUEZ,ESP,28+  77. | 18+  89. [84.02],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
94,JEROME,GONZÁLEZ GUTIÉRREZ,ESP,19+  103. | 24+  69. [87.73],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
95,TIMOTHY,KANG,USA,19   106. | 24+  69. [88.77],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
96,JASON,HOLOWACH,CAN,24+  98. | 24   80. [89.55],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
97,STEFANO,CARNATI,ITA,25   92. | 18+  89. [92.48],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
98,MICKAEL,MAWEM,FRA,24   101. | 22   85. [92.66],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
99,GALO,HERNANDEZ,ECU,24+  98. | 18+  89. [94.65],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
100,TOMAS,BINTER,CZE,25+  87. | 17+  97. [95.51],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
100,OR,MINIELY,ISR,25+  87. | 17+  97. [95.51],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
102,HUGO,PARMENTIER,FRA,24+  98. | 18   93. [96.72],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
103,PEDRO FERREIRA,NICOLOSO,BRA,25   92. | 17+  97. [98.42],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
104,ALEXEY,PANFILOV,KAZ,21   102. | 17+  97. [102.25],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
105,NIKITA,DEVYATERIKOV,KAZ,19+  103. | 17+  97. [103.25],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
106,NICKOLAIE,RIVADENEIRA,ECU,19   106. | 17+  97. [104.48],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
107,MYKHAYIL,TKACHUK,UKR,17   108. | 17+  97. [105.21],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
108,SEAN,FAULKNER,CAN,17+  97. [106.67],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
109,BENJAMIN,VARGAS,CHI,19+  103. | 14+  110. [107.20],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
110,EMILIO,RIOS,CHI,10+  109. | 16+  109. [109.00],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
111,ALEXEY,MOLCHANOV,KAZ,10   110. | 14+  110. [110.25],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Men
1,JESSICA,PILZ,AUT,42+  6. | top  1. [5.61],47+,top,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
2,JANJA,GARNBRET,SLO,top  1. | top  1. [3.24],44,50+,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
3,JAIN,KIM,KOR,top  1. | top  1. [3.24],41+,48+,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
4,ASHIMA,SHIRAISHI,USA,38+  21. | 46+  7. [14.25],40+,44,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
5,MEI,KOTAKE,JPN,42+  6. | 40+  24. [15.30],43+,42+,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
6,ANAK,VERHOEVEN,BEL,top  1. | top  1. [3.24],43+,41,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
7,AKIYO,NOGUCHI,JPN,top  1. | top  1. [3.24],40+,40+,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
8,HANNAH,SCHUBERT,AUT,42+  6. | 42+  12. [11.42],40+,40+,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
9,TJASA,KALAN,SLO,38+  21. | 41+  19. [23.78],40+,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
10,MANON,HILY,FRA,top  1. | 43   11. [5.74],40,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
11,VITA,LUKAN,SLO,39   20. | top  1. [8.37],40,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
12,MINA,MARKOVIC,SLO,42+  6. | 43+  10. [9.49],40,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
13,ANNE-SOPHIE,KOLLER,SUI,42+  6. | 39+  30. [17.23],38+,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
14,MIHO,NONAKA,JPN,38+  21. | 42+  12. [20.51],37+,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
14,SALOMÉ,ROMAIN,FRA,38+  21. | 42+  12. [20.51],37+,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
16,TINA JOHNSEN,HAFSAAS,NOR,41+  13. | 40   29. [19.42],36+,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
17,NINA,ARTHAUD,FRA,38+  21. | 42+  12. [20.51],36+,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
17,AYA,ONOE,JPN,38+  21. | 42+  12. [20.51],36+,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
19,CLAIRE,BUHRFEIND,USA,33+  42. | 44   9. [21.42],36+,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
20,KATHARINA,POSCH,AUT,38+  21. | 41+  19. [23.78],36+,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
21,MIA,KRAMPL,SLO,42+  6. | 44+  8. [8.49],35+,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
22,JULIA,FISER,AUT,39+  16. | 42+  12. [15.93],35+,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
23,NOLWENN,ARC,FRA,40+  14. | 40+  24. [19.42],35+,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
24,EKATERINA,KIPRIIANOVA,RUS,39+  16. | 40+  24. [21.33],35+,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
25,IULIIA,PANTELEEVA,RUS,42+  6. | 39+  30. [17.23],32+,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
26,MICHELLE,HULLIGER,SUI,40+  14. | 39+  30. [21.87],32+,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
27,NOLWEN,BERTHIER,FRA,38+  21. | 41   21. [25.26],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
27,FUTABA,ITO,JPN,38+  21. | 41   21. [25.26],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
27,NIKKI,VAN BERGEN,NED,38+  21. | 41   21. [25.26],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
30,LANA,SKUSEK,SLO,39+  16. | 38+  37. [26.12],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
31,SEURAN,HAN,KOR,38+  21. | 40+  24. [27.46],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
32,JULIA,CHANOURDIE,FRA,38+  21. | 39+  30. [30.94],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
32,HELOÏSE,DOUMONT,BEL,38+  21. | 39+  30. [30.94],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
32,CLAUDIA,GHISOLFI,ITA,38+  21. | 39+  30. [30.94],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
35,CAMILLE,POUGET,FRA,38+  21. | 38+  37. [33.63],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
36,YUKI,HIROSHIGE,JPN,37+  38. | 39+  30. [35.64],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
37,LYNN,VAN DER MEER,NED,33+  42. | 40+  24. [36.41],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
38,EMILY,PHILLIPS,GBR,38+  21. | 35   49. [37.89],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
39,CHRISTINE,SCHRANZ,AUT,39+  16. | 19   85. [38.57],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
40,IEVGENIIA,KAZBEKOVA,UKR,38+  21. | 34+  51. [38.83],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
41,LAURA,ROGORA,ITA,18   90. | 42   18. [40.25],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
42,HANNAH,SLANEY,GBR,37+  38. | 36+  44. [41.85],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
43,PETRA,KLINGLER,SUI,36+  40. | 36+  44. [42.66],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
44,ELISKA,ADAMOVSKA,CZE,33+  42. | 38+  37. [44.60],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
44,ASJA,GOLLO,ITA,33+  42. | 38+  37. [44.60],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
44,KENZA,SLAMTI,FRA,33+  42. | 38+  37. [44.60],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
47,MATHILDE,BECERRA,FRA,35+  41. | 34+  51. [46.17],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
48,URSKA,REPUSIC,SLO,33+  42. | 38   42. [46.28],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
49,STASA,GEJO,SRB,33+  42. | 37   43. [46.83],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
50,VANDA,MICHALKOVA,SVK,33+  42. | 36+  44. [48.17],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
51,ELENA,KRASOVSKAIA,RUS,33+  42. | 36   48. [49.48],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
52,KATHERINE,CHOONG,SUI,33+  42. | 35   49. [50.24],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
53,LAMU,RENQING,CHN,33+  42. | 34+  51. [51.50],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
54,SOFYA,YOKOYAMA,SUI,33+  42. | 34   54. [52.48],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
55,ALANNAH,YIP,CAN,32+  61. | 36+  44. [53.75],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
56,CELINE,CUYPERS,BEL,33+  42. | 33   59. [55.55],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
56,HUNG YING,LEE,TPE,33+  42. | 33   59. [55.55],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
58,MINSEON,KIM,KOR,33+  42. | 32+  63. [56.68],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
59,MAGDALENA,RÖCK,AUT,33+  42. | 29+  66. [58.67],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
60,ERINA,MIURA,JPN,32+  61. | 33+  55. [59.90],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
61,SILVIA,CASSOL,ITA,33+  42. | 27+  70. [60.17],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
61,KAJSA,ROSEN,SWE,33+  42. | 27+  70. [60.17],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
63,CHLOE,CAULIER,BEL,32   67. | 33+  55. [61.76],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
63,GIORGIA,TESIO,ITA,32   67. | 33+  55. [61.76],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
65,MAJA,RUDKA,POL,32+  61. | 33   59. [61.98],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
65,JARA,SPÄTE,SUI,32+  61. | 33   59. [61.98],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
67,ANDREA,KÜMIN,SUI,31+  69. | 33+  55. [62.89],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
68,LUIZA,EMELEVA,RUS,33+  42. | 25+  78. [63.87],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
69,REBECCA,FRANGOS,CAN,31+  69. | 29+  66. [68.74],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
70,LÉNA,GROSPIRON,FRA,32+  61. | 26   74. [69.24],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
70,EVGENIIA,MALAMID,RUS,32+  61. | 26   74. [69.24],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
72,MARTINA,ZANETTI,ITA,27   77. | 32   64. [70.43],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
73,RHOSLYN,FRUGTNIET,GBR,27+  75. | 29+  66. [71.39],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
74,ELISKA,NOVOTNA,CZE,30+  72. | 27+  70. [71.75],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
75,JENNIFER,WOOD,GBR,23   80. | 31+  65. [72.11],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
76,ALEJANDRA,CONTRERAS,CHI,27   77. | 29+  66. [72.33],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
77,GIULIA,MEDICI,ITA,29+  74. | 27   73. [73.50],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
78,IDA,KUPS,POL,31+  69. | 25+  78. [74.83],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
79,ANDREA,ROJAS,ECU,30+  72. | 25+  78. [76.16],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
80,ITZIAR,ZABALA ZURINAGA,ESP,21+  83. | 26   74. [79.40],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
81,LIA,WIECKOWSKI,CAN,22+  81. | 25+  78. [80.50],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
82,THAIS MAKINO,SHIRAIWA,BRA,22   82. | 25+  78. [80.99],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
83,MARGARYTA,ZAKHAROVA,UKR,18+  86. | 26   74. [81.28],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
84,NATALIA,KALUCKA,POL,27+  75. | 17+  88. [81.74],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
85,MARGARITA,AGAMBAYEVA,KAZ,25+  79. | 18   87. [82.90],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
86,TIFFANY,MELIUS,AUS,21+  83. | 20   84. [83.75],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
87,RAHIL,RAMEZANI,IRI,21   85. | 18+  86. [85.50],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
88,ALEKSANDRA,KALUCKA,POL,14+  92. | 20+  83. [87.38],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
89,ALEXANDRA,ZHIZNEVSKAYA,KAZ,18+  86. | 17+  88. [88.00],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
90,PATRÍCIA,ANTUNES,BRA,18+  86. | 17   90. [88.99],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
90,LUANA,RISCADO,BRA,18+  86. | 17   90. [88.99],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
92,ASSEL,MARLENOVA,KAZ,16+  91. | 15   92. [91.50],,,Chamonix_(FRA)_2018,11 July - 13 July 2018,Women
1,ALEXANDER,MEGOS,GER,top  1. | top  1. [1.94],39+,45+,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
2,ROMAIN,DESGRANGES,FRA,top  1. | top  1. [1.94],37+,43,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
3,DOMEN,SKOFIC,SLO,38+  7. | 37+  4. [8.15],41+,42+,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
4,JAKOB,SCHUBERT,AUT,top  1. | 37+  4. [4.18],38+,42+,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
5,STEFANO,GHISOLFI,ITA,top  1. | 38+  3. [2.74],37+,41+,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
6,THOMAS,JOANNES,FRA,31+  22. | 37+  4. [14.12],39,34+,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
7,SASCHA,LEHMANN,SUI,38+  7. | 36   16. [12.71],36+,32,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
8,HIROTO,SHIMIZU,JPN,38+  7. | 37+  4. [8.15],37,28+,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
9,TAISEI,HOMMA,JPN,32+  20. | 36+  12. [16.64],36+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
10,SEAN,BAILEY,USA,38+  7. | 33   35. [18.49],36+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
11,RAMÓN,JULIAN PUIGBLANQUE,ESP,41+  5. | 34+  24. [11.07],35+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
12,YUKI,HADA,JPN,38   13. | 36+  12. [13.25],35+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
13,SEAN,MCCOLL,CAN,34+  17. | 36+  12. [15.15],33+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
14,HANNES,PUMAN,SWE,32+  20. | 36   16. [18.67],32+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
15,MAX,RUDIGIER,AUT,38+  7. | 33+  31. [17.57],32,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
16,MINORU,NAKANO,JPN,31+  22. | 36+  12. [19.62],32,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
17,HYUNBIN,MIN,KOR,38+  7. | 34   26. [16.31],30+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
18,NAO,MONCHOIS,FRA,31+  22. | 35+  19. [23.87],30+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
19,TAITO,NAKAGAMI,JPN,37   14. | 35+  19. [17.32],30,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
20,FRANCESCO,VETTORATA,ITA,39+  6. | 37+  4. [6.48],29,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
21,MASAHIRO,HIGUCHI,JPN,31+  22. | 37   11. [17.71],26+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
22,JAKUB,KONECNY,CZE,37   14. | 32   40. [24.49],21+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
23,MARCELLO,BOMBARDI,ITA,33+  18. | 37+  4. [11.22],21,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
24,SAM,AVEZOU,FRA,33   19. | 34   26. [23.07],21,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
25,JAMES,POPE,GBR,31+  22. | 35+  19. [23.87],20,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
26,ROMARIC,GEFFROY,FRA,19+  59. | 37+  4. [20.32],14+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
27,WILLIAM,BOSI,GBR,30+  36. | 36   16. [24.91],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
28,LUKA,POTOCAR,SLO,37   14. | 30   43. [25.84],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
29,GEORG,PARMA,AUT,31+  22. | 33+  31. [30.43],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
29,SHUTA,TANAKA,JPN,31+  22. | 33+  31. [30.43],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
31,FILIP,SCHENK,ITA,28+  43. | 35   22. [31.46],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
32,JAVIER,CANO BLAZQUEZ,ESP,28   46. | 35   22. [32.52],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
33,SIMON,LORENZI,BEL,31+  22. | 32+  38. [33.12],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
33,VLADISLAV,SHEVCHENKO,RUS,31+  22. | 32+  38. [33.12],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
35,CHRISTOPH,HANKE,GER,23   51. | 34+  24. [35.69],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
36,MARTIN,TEKLES,GER,28+  43. | 33+  31. [37.82],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
37,ARSÈNE,DUVAL,FRA,31+  22. | 29+  47. [38.50],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
37,FEDIR,SAMOILOV,UKR,31+  22. | 29+  47. [38.50],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
37,DIMITRI,VOGT,SUI,31+  22. | 29+  47. [38.50],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
40,LOÏC,TIMMERMANS,BEL,29   42. | 33   35. [38.88],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
41,KAI,LIGHTNER,USA,30+  36. | 31+  41. [38.92],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
42,NICOLAS,COLLIN,BEL,22+  54. | 34   26. [39.24],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
43,YUVAL,SHEMLA,ISR,28+  43. | 33   35. [39.80],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
44,PHILIPP,MARTIN,GER,29+  38. | 30   43. [41.93],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
45,HIDEMASA,NISHIDA,JPN,31+  22. | 27+  63. [42.54],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
46,SEBASTIAN,HALENKE,GER,16+  65. | 34   26. [42.99],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
47,RUSTAM,GELMANOV,RUS,31+  22. | 27   65. [43.86],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
48,ERIC,LOPEZ MATEOS,ESP,28   46. | 31+  41. [44.16],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
49,MATTHIAS,SCHIESTL,AUT,15+  70. | 34   26. [45.06],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
50,RUDOLPH,RUANA,USA,29+  38. | 29+  47. [45.32],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
51,ELAN,JONASMCRAE,CAN,29+  38. | 29   58. [48.48],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
52,MARTIN,BERGANT,SLO,20+  57. | 30   43. [50.58],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
53,TIMOTHY,KANG,USA,23+  50. | 29+  47. [50.99],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
54,STEPHANE,HANSSENS,BEL,29+  38. | 27   65. [51.64],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
55,JONATAN,FLOR VAZQUEZ,ESP,22+  54. | 29+  47. [53.48],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
