Rank,Name,,Country,Qualification,Semi-Final,Final
89,SEBASTIAN M,MONTES,ARG,1t1 1b1,,
89,AMIR,NOURI,IRI,1t5 2b8,,
89,ÖVGÜN,YILDIRIM,TUR,1t1 1b1,,
94,JAKUB,JEDLICKA,CZE,1t5 1b5,,
95,REZA,KOLASANGIAN,IRI,1t6 3b12,,
96,BEN,ABEL,AUS,1t6 2b8,,
97,DOMINIC,BURNS,IRL,1t2 3b7,,
97,ERIK,EBLER,SWE,1t6 1b6,,
97,BEIJI,LI,CHN,1t6 1b6,,
100,STANISLAV,KLESHNOV,UKR,1t2 3b9,,
101,KIM,MARSCHNER,GER,1t2 2b3,,
101,SANTIAGO,SCHMIDT,ARG,0t 2b6,,
103,NAZARET,CALVENTE SANTANA,ESP,0t 2b8,,
103,AYODELE,SOPEJU,CAN,1t2 2b7,,
105,KENNETH,ELVEGÅRD,NOR,1t2 1b2,,
105,SERGII,KARPIN,UKR,0t 2b9,,
105,MAX,PRINZ,GER,1t2 1b2,,
108,LUCAS,UCHIDA,CAN,0t 1b1,,
109,JAVIER,CANO BLAZQUEZ,ESP,0t 1b3,,
109,NICOLAS,PACHECO,ARG,0t 1b3,,
109,SAMUEL,TIUKUVAARA,CAN,1t6 3b9,,
109,ARDA KADIR,URULUER,TUR,0t 1b3,,
113,MOJTABA,KHODAEIDAMERCHIDARSI,IRI,1t6 3b14,,
114,FRANCISCO,SANCHEZ TRAPES,ARG,1t6 1b6,,
115,ROGELIO,AMIL,ARG,0t 1b4,,
115,YUVAL,SIMHY,ISR,1t7 1b7,,
117,ALEXANDER,ILIN,KAZ,0t 0b,,
117,MICHALIS,IOANNOU,CYP,0t 0b,,
117,HOSSEIN,SADEGHIMAHANI,IRI,0t 1b5,,
117,KÁROLY-CSABA,SZŐCS,ROU,0t 0b,,
121,CHARALAMPOS,GEMENETZI,CYP,0t 0b,,
121,BARIS,GUVENC,TUR,0t 0b,,
121,ANTON,KUKHAR,UKR,0t 0b,,
121,EFE CAN,SEVIL,TUR,0t 0b,,
