Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
36,ANA,TIRIPA,GER,29+  30. | 29+  38. [36.45],,,Briançon_(FRA)_2012,20 July - 21 July 2012,Women
38,ALEXANDRA,GOLOVINA,RUS,29+  30. | 28+  41. [38.07],,,Briançon_(FRA)_2012,20 July - 21 July 2012,Women
38,TEREZA,SVOBODOVA,CZE,25   42. | 31+  33. [38.07],,,Briançon_(FRA)_2012,20 July - 21 July 2012,Women
40,TINA JOHNSEN,HAFSAAS,NOR,32+  27. | 13+  52. [38.34],,,Briançon_(FRA)_2012,20 July - 21 July 2012,Women
41,STEPHANIE,TRABER,FRA,29+  30. | 18   46. [39.84],,,Briançon_(FRA)_2012,20 July - 21 July 2012,Women
42,KATHERINE,CHOONG,SUI,25+  40. | 29   40. [40.25],,,Briançon_(FRA)_2012,20 July - 21 July 2012,Women
43,AMANDA,ROHNER,SUI,25+  40. | 23+  44. [42.21],,,Briançon_(FRA)_2012,20 July - 21 July 2012,Women
44,HANNAH,BAEHR,GER,16   54. | 31+  33. [43.16],,,Briançon_(FRA)_2012,20 July - 21 July 2012,Women
45,GANNA,SAVCHENKO,UKR,24+  44. | 28+  41. [43.47],,,Briançon_(FRA)_2012,20 July - 21 July 2012,Women
45,JACQUELYN,WU,USA,24+  44. | 28+  41. [43.47],,,Briançon_(FRA)_2012,20 July - 21 July 2012,Women
47,AGATA,MODRZEJEWSKA,POL,24+  44. | 15   47. [46.23],,,Briançon_(FRA)_2012,20 July - 21 July 2012,Women
47,THOMASINA,PIDGEON,CAN,22+  47. | 21+  45. [46.23],,,Briançon_(FRA)_2012,20 July - 21 July 2012,Women
49,CAMILLE,FAILLE,FRA,22+  47. | 14+  49. [48.24],,,Briançon_(FRA)_2012,20 July - 21 July 2012,Women
50,CELINE,FERGEAU,FRA,19+  52. | 15   47. [49.70],,,Briançon_(FRA)_2012,20 July - 21 July 2012,Women
51,CLAUDIA,MALDONADO,MEX,21   50. | 14   50. [50.50],,,Briançon_(FRA)_2012,20 July - 21 July 2012,Women
51,MICHAELA,TRACY,GBR,21   50. | 14   50. [50.50],,,Briançon_(FRA)_2012,20 July - 21 July 2012,Women
53,MAEGAN,KELLEWAY,CAN,21+  49. | 13   54. [51.44],,,Briançon_(FRA)_2012,20 July - 21 July 2012,Women
54,ALISON,STEWART-PATTERSON,CAN,17+  53. | 13+  52. [52.75],,,Briançon_(FRA)_2012,20 July - 21 July 2012,Women
1,JORG,VERHOEVEN,NED,42+  19. | top  1. [8.94],43+,47+,Imst_(AUT)_2012,10 August - 11 August 2012,Men
2,JAKOB,SCHUBERT,AUT,42   22. | top  1. [9.49],44,46+,Imst_(AUT)_2012,10 August - 11 August 2012,Men
3,SACHI,AMMA,JPN,top  1. | top  1. [5.48],42+,46+,Imst_(AUT)_2012,10 August - 11 August 2012,Men
4,MAGNUS,MIDTBOE,NOR,top  1. | top  1. [5.48],41,44.5+,Imst_(AUT)_2012,10 August - 11 August 2012,Men
5,RAMÓN,JULIAN PUIGBLANQUE,ESP,top  1. | top  1. [5.48],44+,35+,Imst_(AUT)_2012,10 August - 11 August 2012,Men
6,CÉDRIC,LACHAT,SUI,top  1. | 42   9. [8.22],43+,32+,Imst_(AUT)_2012,10 August - 11 August 2012,Men
7,ROMAIN,DESGRANGES,FRA,top  1. | top  1. [5.48],41,27+,Imst_(AUT)_2012,10 August - 11 August 2012,Men
8,THOMAS,TAUPORN,GER,45   15. | 38+  19. [17.44],40+,27+,Imst_(AUT)_2012,10 August - 11 August 2012,Men
9,MANUEL,ROMAIN,FRA,top  1. | top  1. [5.48],38+,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
10,HYUNBIN,MIN,KOR,top  1. | 39   18. [11.62],38+,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
11,MIKHAIL,CHERNIKOV,RUS,top  1. | 43   8. [7.75],37+,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
12,STEFANO,GHISOLFI,ITA,42+  19. | 41   12. [15.81],36,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
13,ARMAN,TER-MINASYAN,RUS,41   30. | 41+  10. [18.04],34+,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
14,GAUTIER,SUPPER,FRA,top  1. | 39+  15. [10.95],26+,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
15,MASAHIRO,HIGUCHI,JPN,top  1. | 16+  44. [18.67],25+,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
16,DMITRII,FAKIRIANOV,RUS,39   34. | 41+  10. [19.31],25+,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
17,FRANCESCO,VETTORATA,ITA,41+  24. | 41   12. [18.20],24+,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
18,URBAN,PRIMOZIC,SLO,top  1. | 40   14. [10.25],24,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
19,THOMAS,BALLET,FRA,top  1. | 39+  15. [10.95],23+,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
20,MARCELLO,BOMBARDI,ITA,42   22. | 39+  15. [18.97],23+,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
21,MARIO,LECHNER,AUT,45   15. | 35+  20. [18.55],23,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
21,JURE,RAZTRESEN,SLO,45   15. | 35+  20. [18.55],23,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
23,EVGENII,ZAZULIN,RUS,41+  24. | 35+  20. [23.87],23,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
24,EDUARD,MARIN GARCIA,ESP,top  1. | 29+  32. [15.49],21+,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
25,SEBASTIAN,HALENKE,GER,top  1. | 28+  33. [16.09],17,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
26,SILVIO,REFFO,ITA,41+  24. | 35+  20. [23.87],16+,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
27,MAX,RUDIGIER,AUT,43   18. | 26+  38. [26.32],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
28,SERGEJ,EPIH,SLO,41+  24. | 30+  27. [27.48],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
29,REINALDO,CAMACHO,VEN,40   33. | 34+  24. [28.43],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
30,MARKUS,JUNG,GER,41+  24. | 30   31. [28.66],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
31,JABEE,KIM,KOR,42+  19. | 21   42. [28.98],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
32,LOÏC,TIMMERMANS,BEL,39   34. | 34+  24. [29.49],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
33,MASAKI,SHIBATA,JPN,41   30. | 30+  27. [29.72],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
34,EMMANUEL,LOPEZ,FRA,41+  24. | 28+  33. [30.24],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
35,VICTOR,ESTELLER OCAÑA,ESP,39   34. | 30+  27. [31.81],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
36,MARTIN,TEKLES,GER,36+  42. | 30+  27. [34.60],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
37,BERNHARD,RÖCK,AUT,33   46. | 32   26. [34.77],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
38,ELKO,SCHELLINGERHOUT,NED,37+  40. | 28+  33. [37.38],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
39,NAOTO,HAKAMADA,JPN,41   30. | 16+  44. [37.97],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
40,YURIY,DZYUBYAK,UKR,35   43. | 28+  33. [38.52],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
41,FRANZ,KRAKENBERGER,SUI,38+  38. | 21+  40. [39.23],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
42,LUKAS,KÖB,AUT,38   39. | 21+  40. [39.74],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
43,CHRISTOPH,HANKE,GER,39   34. | 16+  44. [40.63],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
44,TOMAS,RAVANAL,CHI,33+  45. | 27+  37. [40.80],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
45,JOHN HENRY,NILSSEN,NOR,32+  48. | 26+  38. [42.99],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
46,SAKAE,NAKAHARA,JPN,37+  40. | 16   50. [45.00],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
47,JAKOB HEBER,NORUM,NOR,34+  44. | 16+  44. [45.23],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
48,PETR,CERMAK,CZE,31+  50. | 18+  43. [46.37],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
49,HAFZANIZAM,BOKHARI,MAS,32   49. | 16+  44. [47.73],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
50,TOMAS,BINTER,CZE,33   46. | 14+  51. [48.70],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
50,MICHAL,ROZEK,CZE,21   51. | 16+  44. [48.70],,,Imst_(AUT)_2012,10 August - 11 August 2012,Men
1,MOMOKA,ODA,JPN,top  1. | top  1. [6.00],60+,60+,Imst_(AUT)_2012,10 August - 11 August 2012,Women
2,MINA,MARKOVIC,SLO,top  1. | top  1. [6.00],top,57+,Imst_(AUT)_2012,10 August - 11 August 2012,Women
3,JOHANNA,ERNST,AUT,top  1. | 51   12. [8.66],57,51+,Imst_(AUT)_2012,10 August - 11 August 2012,Women
4,EVGENIIA,MALAMID,RUS,top  1. | top  1. [6.00],53,51+,Imst_(AUT)_2012,10 August - 11 August 2012,Women
5,CHARLOTTE,DURIF,FRA,top  1. | 50   19. [10.95],52+,51+,Imst_(AUT)_2012,10 August - 11 August 2012,Women
6,HÉLÈNE,JANICOT,FRA,top  1. | top  1. [6.00],53+,50+,Imst_(AUT)_2012,10 August - 11 August 2012,Women
7,YUKA,KOBAYASHI,JPN,39+  14. | top  1. [10.68],52+,50+,Imst_(AUT)_2012,10 August - 11 August 2012,Women
8,MATHILDE,BRUMAGNE,BEL,39+  14. | 44   28. [23.27],56,48+,Imst_(AUT)_2012,10 August - 11 August 2012,Women
9,JAIN,KIM,KOR,top  1. | 50   19. [10.95],50+,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
10,YANA,CHERESHNEVA,RUS,43+  13. | 50+  14. [14.42],50,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
11,ANGELA,EITER,AUT,top  1. | top  1. [6.00],49+,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
11,SEURAN,HAN,KOR,top  1. | top  1. [6.00],49+,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
11,KATHARINA,POSCH,AUT,top  1. | top  1. [6.00],49+,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
14,MAGDALENA,RÖCK,AUT,top  1. | 50+  14. [9.80],49+,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
15,JENNY,LAVARDA,ITA,39+  14. | top  1. [10.68],49+,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
16,BARBARA,BACHER,AUT,33+  29. | top  1. [13.86],49+,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
17,CHRISTINE,SCHRANZ,AUT,39+  14. | 51   12. [15.41],49+,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
18,NIKKI,VAN BERGEN,NED,39+  14. | 50+  14. [17.44],45+,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
19,IEVGENIIA,KAZBEKOVA,UKR,39+  14. | 46+  24. [21.35],45,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
20,ALEXANDRA,EYER,SUI,39+  14. | 50+  14. [17.44],44+,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
21,JESSICA,PILZ,AUT,38+  25. | top  1. [12.61],43+,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
22,ANA,TIRIPA,GER,39+  14. | 45+  26. [22.23],43+,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
23,MATHILDE,BECERRA,FRA,39+  14. | 47   23. [20.90],42+,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
24,LAURA,MICHELARD,FRA,44   12. | 45   27. [18.00],41+,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
25,REBEKKA,STOTZ,SUI,38+  25. | 50+  14. [20.59],41+,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
26,TINA JOHNSEN,HAFSAAS,NOR,39+  14. | 44   28. [23.27],35+,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
27,JULIA,CHANOURDIE,FRA,39+  14. | 41+  33. [25.04],,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
28,HANNAH,BAEHR,GER,33+  29. | 50   19. [25.30],,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
29,MARIA DAVIES,SANDBU,NOR,38+  25. | 46   25. [25.74],,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
30,CHRISTINA,STÜTZ,AUT,33+  29. | 49+  22. [26.53],,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
31,TINA,SUSTERSIC,SLO,38+  25. | 43   31. [28.66],,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
32,TEREZA,SVOBODOVA,CZE,33+  29. | 43+  30. [30.98],,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
33,ANDREA,EBNER,ITA,33+  29. | 42+  32. [32.00],,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
34,LINA,HIMPEL,GER,33+  29. | 41   34. [32.98],,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
35,ANDREA,PAVLINCOVA,CZE,33+  29. | 22+  39. [35.33],,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
36,VALERI,KREMER,ISR,29+  36. | 38   35. [35.99],,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
37,KATHERINE,CHOONG,SUI,29+  36. | 35+  36. [36.50],,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
38,HUNG YING,LEE,TPE,29+  36. | 33   37. [37.00],,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
39,THOMASINA,PIDGEON,CAN,17   39. | 29+  38. [38.50],,,Imst_(AUT)_2012,10 August - 11 August 2012,Women
1,ROMAIN,DESGRANGES,FRA,top  1. | top  1. [3.24],Paris_2012,11 September - 12 September 2012,Men
1,SEAN,MCCOLL,CAN,top  1. | top  1. [3.24],Paris_2012,11 September - 12 September 2012,Men
1,MAGNUS,MIDTBOE,NOR,top  1. | top  1. [3.24],Paris_2012,11 September - 12 September 2012,Men
4,SACHI,AMMA,JPN,top  1. | 28   8. [5.29],Paris_2012,11 September - 12 September 2012,Men
5,THOMAS,BALLET,FRA,35+  8. | top  1. [5.34],Paris_2012,11 September - 12 September 2012,Men
6,MIKHAIL,CHERNIKOV,RUS,top  1. | 26+  9. [5.92],Paris_2012,11 September - 12 September 2012,Men
7,JIHWAN,PARK,KOR,34+  14. | top  1. [6.71],Paris_2012,11 September - 12 September 2012,Men
8,EDUARD,MARIN GARCIA,ESP,top  1. | 25+  12. [7.37],Paris_2012,11 September - 12 September 2012,Men
9,THOMAS,JOANNES,FRA,37   7. | 26+  9. [8.37],Paris_2012,11 September - 12 September 2012,Men
10,HYUNBIN,MIN,KOR,35   12. | 32   6. [8.66],Paris_2012,11 September - 12 September 2012,Men
11,VICTOR,ESTELLER OCAÑA,ESP,31+  18. | 31+  7. [11.38],Paris_2012,11 September - 12 September 2012,Men
12,KLEMEN,BECAN,SLO,35+  8. | 25+  12. [12.13],Paris_2012,11 September - 12 September 2012,Men
12,JABEE,KIM,KOR,35+  8. | 25+  12. [12.13],Paris_2012,11 September - 12 September 2012,Men
12,EVGENII,ZAZULIN,RUS,35+  8. | 25+  12. [12.13],Paris_2012,11 September - 12 September 2012,Men
15,DMITRII,FAKIRIANOV,RUS,34+  14. | 26+  9. [12.25],Paris_2012,11 September - 12 September 2012,Men
16,JURE,RAZTRESEN,SLO,35   12. | 24+  20. [15.81],Paris_2012,11 September - 12 September 2012,Men
17,ELKO,SCHELLINGERHOUT,NED,32   17. | 25+  12. [16.23],Paris_2012,11 September - 12 September 2012,Men
18,SANTIAGO,DE ALBA FLORES,MEX,29   22. | 25+  12. [18.67],Paris_2012,11 September - 12 September 2012,Men
19,MAX,RUDIGIER,AUT,28+  24. | 25+  12. [20.07],Paris_2012,11 September - 12 September 2012,Men
19,VASYA,VOROTNIKOV,USA,28+  24. | 25+  12. [20.07],Paris_2012,11 September - 12 September 2012,Men
21,SILVIO,REFFO,ITA,34+  14. | 21+  26. [20.31],Paris_2012,11 September - 12 September 2012,Men
22,ANTON,MARDASHOV,UKR,31+  18. | 24   21. [20.40],Paris_2012,11 September - 12 September 2012,Men
23,ARTYOM,DEVYATERIKOV,KAZ,29   22. | 24   21. [22.50],Paris_2012,11 September - 12 September 2012,Men
24,ANDRÉ,NERES,POR,30+  20. | 21+  26. [23.45],Paris_2012,11 September - 12 September 2012,Men
25,ANTHONY,GULLSTEN,FIN,29+  21. | 21+  26. [24.03],Paris_2012,11 September - 12 September 2012,Men
26,ETHAN,PRINGLE,USA,28+  24. | 24   21. [24.19],Paris_2012,11 September - 12 September 2012,Men
27,KHAIRUL HAFIZ,ABU HASSAN,MAS,28+  24. | 22   25. [25.50],Paris_2012,11 September - 12 September 2012,Men
28,HANWOOL,KIM,KOR,21+  34. | 24   21. [27.66],Paris_2012,11 September - 12 September 2012,Men
29,ROBERT,STEWART-PATTERSON,CAN,25+  30. | 21   30. [30.00],Paris_2012,11 September - 12 September 2012,Men
30,JOHN HENRY,NILSSEN,NOR,26   29. | 20+  31. [30.46],Paris_2012,11 September - 12 September 2012,Men
31,BOYKO,LALOV,BUL,28+  24. | 18+  36. [30.81],Paris_2012,11 September - 12 September 2012,Men
32,LUCAS,GAONA,CHI,22+  33. | 20+  31. [32.50],Paris_2012,11 September - 12 September 2012,Men
33,NIKOLA,KRAMARIC,CRO,16+  38. | 21+  26. [32.96],Paris_2012,11 September - 12 September 2012,Men
34,JOSEPH,GIFFORD,USA,18+  36. | 20+  31. [34.18],Paris_2012,11 September - 12 September 2012,Men
35,GERARD,RULL FLORES,ESP,20+  35. | 19+  34. [34.50],Paris_2012,11 September - 12 September 2012,Men
36,JURGEN,LIS,BEL,25   31. | 15+  39. [35.65],Paris_2012,11 September - 12 September 2012,Men
37,IGOR,GUSAK,UKR,24   32. | 15+  39. [36.22],Paris_2012,11 September - 12 September 2012,Men
38,BENJAMIN,DE CHARMONY,RSA,16+  38. | 19   35. [37.18],Paris_2012,11 September - 12 September 2012,Men
39,SHANE,PUCCIO,USA,16+  38. | 18+  36. [37.97],Paris_2012,11 September - 12 September 2012,Men
40,ANDRES,PAZMINO,ECU,18+  36. | 15+  39. [38.68],Paris_2012,11 September - 12 September 2012,Men
41,MICHAL,ROZEK,CZE,16+  38. | 16+  38. [38.74],Paris_2012,11 September - 12 September 2012,Men
42,JAIME HENDRIK,QUINTANA,PER,12+  42. | 15+  39. [42.47],Paris_2012,11 September - 12 September 2012,Men
42,DAVID LEANDRO,SAIKIN,ARG,12+  42. | 15+  39. [42.47],Paris_2012,11 September - 12 September 2012,Men
44,GIORGI,GABULDANI,GEO,12+  42. | 12+  45. [44.50],Paris_2012,11 September - 12 September 2012,Men
45,KIRE,SERAFIMOVSKI,MKD,12+  42. | 12   46. [44.99],Paris_2012,11 September - 12 September 2012,Men
46,AZIZ,FTIS,CRC,5   47. | 15   44. [45.48],Paris_2012,11 September - 12 September 2012,Men
46,ALMATSGIR,KVITSIANI,GEO,12+  42. | 9+  47. [45.48],Paris_2012,11 September - 12 September 2012,Men
48,BABEK,IBADOV,AZE,4+  48. | 5   48. [48.25],Paris_2012,11 September - 12 September 2012,Men
49,ILHAM,ISRAFILOV,AZE,4   49. | 5   48. [48.75],Paris_2012,11 September - 12 September 2012,Men
50,EDWARD,HAMER,GBR,0 | 0 [50.50],Paris_2012,11 September - 12 September 2012,Men
50,LASHA,MITAISHVILI,GEO,0 | 0 [50.50],Paris_2012,11 September - 12 September 2012,Men
1,ANGELA,EITER,AUT,top  1. | top  1. [3.16],Paris_2012,11 September - 12 September 2012,Women
1,HÉLÈNE,JANICOT,FRA,top  1. | top  1. [3.16],Paris_2012,11 September - 12 September 2012,Women
1,JAIN,KIM,KOR,top  1. | top  1. [3.16],Paris_2012,11 September - 12 September 2012,Women
1,MOMOKA,ODA,JPN,top  1. | top  1. [3.16],Paris_2012,11 September - 12 September 2012,Women
5,MAGDALENA,RÖCK,AUT,top  1. | 39+  5. [4.47],Paris_2012,11 September - 12 September 2012,Women
6,EVGENIIA,MALAMID,RUS,top  1. | 37+  7. [5.29],Paris_2012,11 September - 12 September 2012,Women
7,ANAK,VERHOEVEN,BEL,38   9. | 38+  6. [7.55],Paris_2012,11 September - 12 September 2012,Women
8,JENNY,LAVARDA,ITA,38+  8. | 34   8. [8.00],Paris_2012,11 September - 12 September 2012,Women
9,MATILDA,SÖDERLUND,SWE,top  1. | 27   17. [8.37],Paris_2012,11 September - 12 September 2012,Women
10,BARBARA,BACHER,AUT,36+  11. | 33+  9. [11.46],Paris_2012,11 September - 12 September 2012,Women
10,JULIA,CHANOURDIE,FRA,36+  11. | 33+  9. [11.46],Paris_2012,11 September - 12 September 2012,Women
10,NIKKI,VAN BERGEN,NED,36+  11. | 33+  9. [11.46],Paris_2012,11 September - 12 September 2012,Women
13,LAURA,MICHELARD,FRA,38   9. | 30   16. [12.33],Paris_2012,11 September - 12 September 2012,Women
14,TINA JOHNSEN,HAFSAAS,NOR,29+  16. | 33+  9. [13.36],Paris_2012,11 September - 12 September 2012,Women
15,TINA,SUSTERSIC,SLO,29+  16. | 31   14. [15.70],Paris_2012,11 September - 12 September 2012,Women
16,CAROLINA,ROSERO,ECU,30+  15. | 27   17. [16.20],Paris_2012,11 September - 12 September 2012,Women
17,JULIA,SERRIÈRE,FRA,36+  11. | 24   23. [16.96],Paris_2012,11 September - 12 September 2012,Women
18,YANA,CHERESHNEVA,RUS,20+  20. | 31   14. [17.86],Paris_2012,11 September - 12 September 2012,Women
19,LAMU,RENQING,CHN,27+  19. | 25   20. [19.49],Paris_2012,11 September - 12 September 2012,Women
20,GALINA,TERENTEVA,RUS,13+  29. | 31+  13. [19.58],Paris_2012,11 September - 12 September 2012,Women
21,SOHO,LANGBEHN,CHI,20+  20. | 26   19. [20.45],Paris_2012,11 September - 12 September 2012,Women
22,XUHUA,PAN,CHN,29+  16. | 22   25. [20.62],Paris_2012,11 September - 12 September 2012,Women
23,HANNAH,MIDTBOE,NOR,20+  20. | 24+  21. [21.75],Paris_2012,11 September - 12 September 2012,Women
24,MICHAELA,KIERSCH,USA,20+  20. | 20+  26. [23.92],Paris_2012,11 September - 12 September 2012,Women
25,JANINE,CARDOSO,BRA,20+  20. | 19+  27. [24.37],Paris_2012,11 September - 12 September 2012,Women
26,MARIA DAVIES,SANDBU,NOR,15   28. | 24+  21. [24.54],Paris_2012,11 September - 12 September 2012,Women
27,PUNTARIKA,TUNYAVANICH,THA,17+  26. | 22+  24. [24.98],Paris_2012,11 September - 12 September 2012,Women
28,BARBARA,GILIC,CRO,19+  25. | 17   28. [26.46],Paris_2012,11 September - 12 September 2012,Women
29,MARCELA,AVELLANEDA,COL,16+  27. | 12+  30. [28.46],Paris_2012,11 September - 12 September 2012,Women
30,YELENA,GRUNYASHINA,KAZ,13+  29. | 16   29. [29.25],Paris_2012,11 September - 12 September 2012,Women
31,ALIYA,ISKAKOVA,KAZ,12+  31. | 9+  31. [31.25],Paris_2012,11 September - 12 September 2012,Women
32,SVIATLANA,FEDARKEVICH,BLR,11+  32. | 9+  31. [31.75],Paris_2012,11 September - 12 September 2012,Women
33,SIMA,SEFEROVA,AZE,6   33. | 6   33. [33.25],Paris_2012,11 September - 12 September 2012,Women
34,REYHAN,MAMMADOVA,AZE,6   33. | 3+  34. [33.75],Paris_2012,11 September - 12 September 2012,Women
1,RAMÓN,JULIAN PUIGBLANQUE,ESP,top  1. | top  1. [4.18],Paris_2012,11 September - 12 September 2012,Men
1,CÉDRIC,LACHAT,SUI,top  1. | top  1. [4.18],Paris_2012,11 September - 12 September 2012,Men
1,ADAM,ONDRA,CZE,top  1. | top  1. [4.18],Paris_2012,11 September - 12 September 2012,Men
1,JAKOB,SCHUBERT,AUT,top  1. | top  1. [4.18],Paris_2012,11 September - 12 September 2012,Men
5,STEFANO,GHISOLFI,ITA,top  1. | 35+  10. [6.20],Paris_2012,11 September - 12 September 2012,Men
6,MANUEL,ROMAIN,FRA,35+  7. | top  1. [6.52],Paris_2012,11 September - 12 September 2012,Men
6,JORG,VERHOEVEN,NED,35+  7. | top  1. [6.52],Paris_2012,11 September - 12 September 2012,Men
8,MARIO,LECHNER,AUT,34.5+  11. | top  1. [7.58],Paris_2012,11 September - 12 September 2012,Men
9,VALERIY,KRYUKOV,UKR,top  1. | 32+  16. [7.60],Paris_2012,11 September - 12 September 2012,Men
10,AKITO,MATSUSHIMA,JPN,34+  13. | top  1. [8.06],Paris_2012,11 September - 12 September 2012,Men
11,THOMAS,TAUPORN,GER,32+  14. | top  1. [8.37],Paris_2012,11 September - 12 September 2012,Men
12,URBAN,PRIMOZIC,SLO,35+  7. | 35+  10. [9.67],Paris_2012,11 September - 12 September 2012,Men
12,DOMEN,SKOFIC,SLO,35+  7. | 35+  10. [9.67],Paris_2012,11 September - 12 September 2012,Men
14,MASAHIRO,HIGUCHI,JPN,34.5+  11. | 33+  14. [12.69],Paris_2012,11 September - 12 September 2012,Men
15,FRANCESCO,VETTORATA,ITA,31   15. | 32+  16. [15.73],Paris_2012,11 September - 12 September 2012,Men
16,KAZUMA,WATANABE,JPN,25+  18. | 33   15. [17.32],Paris_2012,11 September - 12 September 2012,Men
17,MARCO ANTONIO,JUBES ANGARITA,ESP,24+  24. | 35   13. [18.56],Paris_2012,11 September - 12 September 2012,Men
18,REINALDO,CAMACHO,VEN,28   16. | 28+  23. [19.60],Paris_2012,11 September - 12 September 2012,Men
19,MYKHAYLO,SHALAGIN,UKR,25+  18. | 31+  18. [19.75],Paris_2012,11 September - 12 September 2012,Men
19,LOÏC,TIMMERMANS,BEL,25+  18. | 31+  18. [19.75],Paris_2012,11 September - 12 September 2012,Men
21,IVAN,KAUROV,RUS,27+  17. | 28+  23. [20.20],Paris_2012,11 September - 12 September 2012,Men
22,MAURICIO,HUERTA,MEX,25+  18. | 31   22. [20.98],Paris_2012,11 September - 12 September 2012,Men
23,SEUNGWOON,CHO,KOR,25+  18. | 28+  23. [21.91],Paris_2012,11 September - 12 September 2012,Men
24,TOMAS,RAVANAL,CHI,24+  24. | 31+  18. [22.73],Paris_2012,11 September - 12 September 2012,Men
24,NIKITA,SUYUSHKIN,RUS,24+  24. | 31+  18. [22.73],Paris_2012,11 September - 12 September 2012,Men
26,TRUONG,NGO,NED,25   23. | 25+  28. [26.05],Paris_2012,11 September - 12 September 2012,Men
27,KALIN,GARBOV,BUL,24+  24. | 27+  26. [26.25],Paris_2012,11 September - 12 September 2012,Men
28,SERGEI,SHAFEROV,BLR,24+  24. | 25+  28. [27.96],Paris_2012,11 September - 12 September 2012,Men
29,TOMAS,BINTER,CZE,23   30. | 25+  28. [29.75],Paris_2012,11 September - 12 September 2012,Men
30,YURIY,DZYUBYAK,UKR,20+  33. | 27   27. [29.85],Paris_2012,11 September - 12 September 2012,Men
31,SUNGBO,SEO,KOR,22   31. | 25+  28. [30.24],Paris_2012,11 September - 12 September 2012,Men
