Rank,Name,,Country,Qualification,Semi-Final,Final
35,ANDRZEJ,MECHERZYNSKI-WIKTOR,POL,4t6 5b7,,
35,SIMON,UNGER,GER,3t5 5b6,,
37,DMITRII,FAKIRIANOV,RUS,3t6 4b5,,
37,RUSTAM,GELMANOV,RUS,4t7 5b7,,
39,BENJAMIN,BLASER,SUI,4t7 5b8,,
39,CIARÁN,SCANLON,IRL,3t7 4b4,,
41,ROLANDS,RUGENS,LAT,4t8 5b6,,
41,STEPAN,STRANIK,CZE,3t8 5b8,,
43,RYOHEI,KAMEYAMA,JPN,3t8 5b15,,
43,STEFAN,SCARPERI,ITA,4t11 5b8,,
45,JULES,NICOULEAU BOURLES,FRA,3t3 5b5,,
45,THILO JELDRIK,SCHRÖTER,NOR,3t8 4b7,,
47,MATHIAS,CONRAD,GER,3t3 5b7,,
47,ALEX,KHAZANOV,ISR,3t9 5b15,,
49,ALESSANDRO,PALMA,ITA,3t3 4b6,,
49,TOMOAKI,TAKATA,JPN,3t10 5b13,,
51,FLORIAN,KLINGLER,AUT,3t12 4b8,,
51,ALEXANDER,WURM,GER,3t4 5b6,,
53,BJØRN,ARNEL IISAGER,DEN,3t5 5b6,,
53,NIMROD,MARCUS,ISR,3t5 5b6,,
53,RICCARDO,PIAZZA,ITA,2t3 5b7,,
56,VADIM,TIMONOV,RUS,2t3 5b8,,
57,DAVID,BARRANS,GBR,2t3 4b5,,
57,MATTHIAS,KÖNIG,SUI,3t5 4b6,,
57,SUNGBO,SEO,KOR,3t5 4b6,,
60,ADRIAN,CHMIALA,POL,2t3 4b8,,
61,ALISTAIR,EARLEY,AUS,3t5 3b5,,
61,ELIAS,WEILER,AUT,2t4 4b6,,
63,GABRIELE,MORONI,ITA,3t6 5b6,,
63,HAIBIN,QU,CHN,2t5 5b6,,
65,CHRISTOPH,HANKE,GER,2t5 5b10,,
65,ATSUSHI,SHIMIZU,JPN,3t6 5b7,,
67,NAZARET,CALVENTE SANTANA,ESP,2t5 3b4,,
67,NATHAN,PHILLIPS,GBR,3t6 4b5,,
69,LUKAS,GEUKENS,BEL,3t6 3b5,,
69,JAKUB,GLOWKA,POL,2t7 5b11,,
71,STEFAN,DANKER,GER,3t7 4b6,,
71,YUFEI,PAN,CHN,2t8 5b14,,
73,FALCO,FILOTTO,BOT,3t7 4b8,,
73,NATHAN,SMITH,CAN,2t9 5b12,,
75,CHEUNG-CHI SHOJI,CHAN,HKG,2t9 5b13,,
75,ANDRE,DIFELICE,CAN,3t9 5b9,,
77,ROMAN,KUCERA,CZE,2t9 4b16,,
77,HANNES,PUMAN,SWE,3t9 5b10,,
79,SEBASTIAN,HALENKE,GER,1t1 4b7,,
79,KA-CHUN,YAU,HKG,3t9 5b17,,
81,NIKOLA,PETROV,BUL,3t9 3b3,,
81,ANDREA,ZANONE,ITA,1t1 4b9,,
83,ANSELM,OBERDORFER,GER,3t11 3b5,,
83,AYODELE,SOPEJU,CAN,1t1 3b7,,
85,HEI-YEUNG,LAM,HKG,1t1 2b3,,
85,ARMAN,TER-MINASYAN,RUS,2t2 5b7,,
87,POL,ROCA LOPEZ,ESP,2t2 5b9,,
87,YUVAL,SHEMLA,ISR,1t2 3b5,,
89,MARTIN,KUHNEL,USA,1t2 3b8,,
89,GEORG,PARMA,AUT,2t2 4b5,,
91,THOMAS,HOLM BLAABJERG,DEN,1t3 4b5,,
91,DAVID,PICCOLRUAZ,ITA,2t2 4b8,,
93,AMIR,NOURI,IRI,1t3 4b7,,
93,JOSEF,SUNDAKOV-KRUMINS,AUS,2t2 3b4,,
95,JAKUB,JODLOWSKI,POL,1t3 3b7,,
95,SERGEI,SKORODUMOV,RUS,2t3 5b7,,
97,KENNETH,ELVEGÅRD,NOR,1t3 3b13,,
97,HOSSEIN,FAMILROHANI,IRI,2t3 4b4,,
99,MATTHIAS,ERBER,AUT,2t4 4b8,,
99,SERGIO,VERDASCO URIZAL,ESP,1t4 4b9,,
101,CAMPBELL,HARRISON,AUS,2t5 3b5,,
101,ANTON,SCHRAMM,GER,1t5 3b7,,
103,KIM,MARSCHNER,GER,2t5 3b6,,
103,SERGIO,PASTOR MARTÍNEZ,ESP,1t10 4b17,,
105,STEFAN,BEDNAR,SVK,2t5 3b7,,
105,KEVIN,HEINIGER,SUI,0t 4b5,,
105,MAX,PRINZ,GER,0t 4b5,,
108,NILS,FAVRE,SUI,2t6 4b6,,
109,ELAN,JONASMCRAE,CAN,2t10 5b15,,
109,ILARI JUHO,KELLONIEMI,FIN,0t 4b7,,
111,TRISTEN,GOSSELIN,CAN,1t2 4b7,,
111,RAM,LEVIN,ISR,0t 3b3,,
111,KÁROLY-CSABA,SZŐCS,ROU,0t 3b3,,
114,SERGII,KARPIN,UKR,1t2 3b6,,
115,RICARDO,COIMBRA,POR,1t3 2b3,,
115,FREDERIK ZEILBERGER,THULSTRUP,DEN,0t 3b5,,
117,HO,RON,SGP,0t 4b6,,
117,DANIEL,UNGUREANU,ROU,0t 3b8,,
119,BEN,ABEL,AUS,0t 3b9,,
119,MAJID,SHOKATMOGHADAM,IRI,0t 4b9,,
121,GRZEGORZ,KAROLAK,POL,0t 4b13,,
121,CHUN-HSIANG,WANG,TPE,0t 2b2,,
123,ZORBEY,AKTUYUN,TUR,0t 2b4,,
123,DARAGH,O CONNOR,IRL,0t 2b4,,
123,CONSTANTIN,TOMA,ROU,0t 4b14,,
126,KRISTOFFER,LINDBÄCK,SWE,0t 3b6,,
126,OLIVER,MARX,RSA,0t 3b6,,
128,ROLF -MARTIN,BJØRNGAARD,NOR,0t 2b7,,
129,JOÃO,EVORA,POR,0t 2b8,,
129,RÓBERT,SÁNTHA,ROU,0t 3b8,,
131,HECTOR,MEJIA,GUA,0t 1b1,,
131,EFE CAN,SEVIL,TUR,0t 2b2,,
133,TSUN-TING,IP,HKG,0t 1b2,,
133,ARDA KADIR,URULUER,TUR,0t 2b7,,
135,LUIS,CHÁVEZ,GUA,0t 1b1,,
135,ANTON,KUKHAR,UKR,0t 1b5,,
137,GEORGIOS,BERNIDAKIS,GRE,0t 1b4,,
137,DENVER,LA MONT,USA,0t 0b,,
137,CHRISTOPHER,SMITH,USA,0t 0b,,
140,VIKTOR,TRPOVSKI,MKD,0t 0b,,
