title,date,category,url
IFSC Climbing Worldcup (L) - Briançon (FRA) 2012,20 July - 21 July 2012,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=733&result=5
IFSC Climbing Worldcup (S) - Val Daone (ITA) 2012,28 July - 29 July 2012,SPEED Men,https://components.ifsc-climbing.org/result-complete/?event=734&result=2
IFSC Climbing Worldcup (S) - Val Daone (ITA) 2012,28 July - 29 July 2012,SPEED Women,https://components.ifsc-climbing.org/result-complete/?event=734&result=6
IFSC Climbing Worldcup (L) - Imst (AUT) 2012,10 August - 11 August 2012,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=735&result=1
IFSC Climbing Worldcup (L) - Imst (AUT) 2012,10 August - 11 August 2012,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=735&result=5
IFSC Climbing Worldcup (B) - Munich (GER) 2012,25 August - 26 August 2012,BOULDER Men,https://components.ifsc-climbing.org/result-complete/?event=736&result=3
IFSC Climbing Worldcup (B) - Munich (GER) 2012,25 August - 26 August 2012,BOULDER Women,https://components.ifsc-climbing.org/result-complete/?event=736&result=7
IFSC Climbing Worldcup (S) - Arco (ITA) 2012,1 September - 2 September 2012,SPEED Men,https://components.ifsc-climbing.org/result-complete/?event=737&result=2
IFSC Climbing Worldcup (S) - Arco (ITA) 2012,1 September - 2 September 2012,SPEED Women,https://components.ifsc-climbing.org/result-complete/?event=737&result=6
IFSC World Championship Lead Group A - Paris 2012,11 September - 12 September 2012,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=739&result=1
IFSC World Championship Lead Group A - Paris 2012,11 September - 12 September 2012,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=739&result=5
IFSC World Championship Lead Group B - Paris 2012,11 September - 12 September 2012,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=740&result=1
IFSC World Championship Lead Group B - Paris 2012,11 September - 12 September 2012,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=740&result=5
IFSC Climbing World Championship - Paris (FRA) 2012,12 September - 16 September 2012,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=738&result=1
IFSC Climbing World Championship - Paris (FRA) 2012,12 September - 16 September 2012,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=738&result=5
IFSC Climbing World Championship - Paris (FRA) 2012,12 September - 16 September 2012,BOULDER Men,https://components.ifsc-climbing.org/result-complete/?event=738&result=3
IFSC Climbing World Championship - Paris (FRA) 2012,12 September - 16 September 2012,BOULDER Women,https://components.ifsc-climbing.org/result-complete/?event=738&result=7
IFSC Climbing World Championship - Paris (FRA) 2012,12 September - 16 September 2012,SPEED Men,https://components.ifsc-climbing.org/result-complete/?event=738&result=2
IFSC Climbing World Championship - Paris (FRA) 2012,12 September - 16 September 2012,SPEED Women,https://components.ifsc-climbing.org/result-complete/?event=738&result=6
IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,21 September - 22 September 2012,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=741&result=1
IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,21 September - 22 September 2012,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=741&result=5
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,29 September - 30 September 2012,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=742&result=1
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,29 September - 30 September 2012,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=742&result=5
"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",12 October - 13 October 2012,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=743&result=1
"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",12 October - 13 October 2012,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=743&result=5
"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",12 October - 13 October 2012,SPEED Men,https://components.ifsc-climbing.org/result-complete/?event=743&result=2
"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",12 October - 13 October 2012,SPEED Women,https://components.ifsc-climbing.org/result-complete/?event=743&result=6
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",20 October - 21 October 2012,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=744&result=1
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",20 October - 21 October 2012,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=744&result=5
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",20 October - 21 October 2012,SPEED Men,https://components.ifsc-climbing.org/result-complete/?event=744&result=2
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",20 October - 21 October 2012,SPEED Women,https://components.ifsc-climbing.org/result-complete/?event=744&result=6
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,27 October - 28 October 2012,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=745&result=1
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,27 October - 28 October 2012,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=745&result=5
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,17 November - 18 November 2012,LEAD Men,https://components.ifsc-climbing.org/result-complete/?event=746&result=1
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,17 November - 18 November 2012,LEAD Women,https://components.ifsc-climbing.org/result-complete/?event=746&result=5
