Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
12,JULIA,CHANOURDIE,FRA,32   3. | 38   5. [3.87],33+,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
13,MATHILDE,BECERRA,FRA,26+  12. | 29+  9. [13.86],27,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
14,ANNE-SOPHIE,KOLLER,SUI,26+  12. | 24+  22. [21.54],27,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
15,MINA,MARKOVIC,SLO,27+  11. | 41+  3. [6.20],26+,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
16,NIKKI,VAN BERGEN,NED,26+  12. | 26+  17. [16.49],26,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
17,REBEKA,KAMIN,SLO,26+  12. | 24+  22. [21.54],26,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
18,MEI,KOTAKE,JPN,14+  39. | 29+  9. [22.72],25+,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
19,ASJA,GOLLO,ITA,23+  24. | 24+  22. [27.19],25,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
20,DINARA,FAKHRITDINOVA,RUS,26   21. | 29+  9. [16.06],23+,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
21,KATHARINA,POSCH,AUT,26+  12. | 29   16. [16.00],23,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
22,CLAUDIA,GHISOLFI,ITA,19+  30. | 25   18. [24.39],23,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
23,ALINA,RING,SUI,26+  12. | 25   18. [17.66],21+,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
24,NOLWEN,BERTHIER,FRA,26+  12. | 24+  22. [21.54],21+,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
25,KATHERINE,CHOONG,SUI,23+  24. | 24+  22. [27.19],21+,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
26,GABRIELA,VRABLIKOVA,CZE,22+  28. | 25   18. [23.57],16+,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
27,EVELYNE,FUX,SUI,23+  24. | 24+  22. [27.19],15+,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
28,CHARLOTTE,DURIF,FRA,26   21. | 33+  7. [12.27],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
29,ANDREA,KÜMIN,SUI,24+  23. | 22+  41. [31.26],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
30,LISA,DE MARTINI,ITA,18+  32. | 24+  22. [31.86],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
30,JENNY,LAVARDA,ITA,18+  32. | 24+  22. [31.86],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
30,LENKA,SLEZAKOVA,CZE,18+  32. | 24+  22. [31.86],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
33,MINSEON,KIM,KOR,23+  24. | 19+  45. [34.25],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
34,SOLÈNE,AMOROS,FRA,14+  39. | 24+  22. [35.31],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
34,NOLWENN,ARC,FRA,14+  39. | 24+  22. [35.31],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
34,SILVIA,CASSOL,ITA,14+  39. | 24+  22. [35.31],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
34,CHIARA MARIA,CLOSTERMANN,GER,14+  39. | 24+  22. [35.31],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
34,MICHELLE,HULLIGER,SUI,14+  39. | 24+  22. [35.31],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
34,LÉA,MARIGO,FRA,14+  39. | 24+  22. [35.31],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
40,KARINA,MIROSLAW,POL,19+  30. | 22+  41. [36.00],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
41,JULIA,FISER,AUT,18+  32. | 23+  38. [36.71],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
41,ILARIA,SCOLARIS,ITA,18+  32. | 23+  38. [36.71],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
43,CELINE,CUYPERS,BEL,18+  32. | 23   40. [37.42],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
44,SEURAN,HAN,KOR,22+  28. | 13   50. [37.75],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
45,DELANEY,MILLER,USA,18+  32. | 22+  41. [38.57],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
46,REBECCA,FRANGOS,CAN,14+  39. | 22+  41. [42.75],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
47,MURIEL,RUÍZ DE LARRAMENDI ARANGOA,ESP,14+  39. | 18+  48. [45.43],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
48,LUCINDA ANN,TURNBULL,AUS,14   48. | 19+  45. [46.99],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
49,HANNARAI,SONG,KOR,5   49. | 19+  45. [47.48],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
50,ANNIE,CHOUINARD,CAN,4   50. | 17+  49. [49.50],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
51,IEVGENIIA,KAZBEKOVA,UKR,0 | 0 [51.00],,,Villars_(SUI)_2016,15 July - 16 July 2016,Women
1,DOMEN,SKOFIC,SLO,top  1. | top  1. [7.35],43+,37+,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
2,ROMAIN,DESGRANGES,FRA,top  1. | top  1. [7.35],40+,37,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
3,SEAN,MCCOLL,CAN,top  1. | top  1. [7.35],41+,35+,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
4,GAUTIER,SUPPER,FRA,top  1. | top  1. [7.35],37+,34,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
5,MASAHIRO,HIGUCHI,JPN,top  1. | 39+  8. [11.32],36+,24+,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
6,SASCHA,LEHMANN,SUI,33+  28. | 39+  8. [18.10],36+,24,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
7,URBAN,PRIMOZIC,SLO,top  1. | 34+  13. [14.70],36+,20+,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
8,JAKOB,SCHUBERT,AUT,top  1. | top  1. [7.35],40+,16,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
9,STEFANO,GHISOLFI,ITA,top  1. | 39+  8. [11.32],36,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
10,MEICHI,NARASAKI,JPN,top  1. | 34+  13. [14.70],35,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
11,HANWOOL,KIM,KOR,top  1. | 37+  12. [12.73],33,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
12,FRANCESCO,VETTORATA,ITA,top  1. | 34+  13. [14.70],32.5,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
13,RAMÓN,JULIAN PUIGBLANQUE,ESP,top  1. | top  1. [7.35],32+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
14,SEAN,BAILEY,USA,top  1. | 39+  8. [11.32],32+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
15,THOMAS,JOANNES,FRA,top  1. | 34+  13. [14.70],32+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
16,HANNES,PUMAN,SWE,top  1. | 29+  29. [22.80],32+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
17,MARIO,LECHNER,AUT,top  1. | 34   20. [16.43],29,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
18,CHARLI,BLEIN,FRA,top  1. | 29+  29. [22.80],28+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
19,DAVID,FIRNENBURG,GER,top  1. | 29+  29. [22.80],27+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
19,RUSTAM,GELMANOV,RUS,top  1. | 29+  29. [22.80],27+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
21,KAYA,OTAKA,JPN,33   42. | 34+  13. [25.92],26+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
22,KEVIN,HUSER,SUI,top  1. | 27+  52. [26.87],22+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
23,ANATOLE,BOSIO,FRA,top  1. | 29+  29. [22.80],19+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
24,ALBERTO,GOTTA,ITA,33+  28. | 34+  13. [23.49],19+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
25,MARTIN,TEKLES,GER,top  1. | 29+  29. [22.80],17,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
26,SEBASTIAN,HALENKE,GER,top  1. | top  1. [7.35],15+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
27,LOÏC,TIMMERMANS,BEL,33+  28. | 32+  21. [26.92],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
28,RUBEN,FIRNENBURG,GER,top  1. | 27   56. [27.62],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
29,SEUNGWOON,CHO,KOR,33+  28. | 32   22. [28.17],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
29,JIHWAN,PARK,KOR,33+  28. | 32   22. [28.17],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
31,YANNICK,FLOHÉ,GER,top  1. | 26+  58. [28.58],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
32,ÀLEX,HERNÁNDEZ CASTILLA,ESP,top  1. | 22   66. [29.85],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
33,CHRISTOPH,HANKE,GER,33+  28. | 31+  25. [29.95],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
34,MINORU,NAKANO,JPN,33+  28. | 31   28. [31.08],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
35,KAI,HARADA,JPN,27+  63. | 34+  13. [32.00],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
36,MAX,RUDIGIER,AUT,32+  43. | 31+  25. [34.39],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
36,ADRIEN,TRIBOUT,FRA,32+  43. | 31+  25. [34.39],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
38,MARTIN,BERGANT,SLO,33+  28. | 29+  29. [36.45],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
38,NATHAN,MICHEL,FRA,33+  28. | 29+  29. [36.45],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
38,BENISAAC,TRESCO,USA,33+  28. | 29+  29. [36.45],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
41,JAVIER,CANO BLAZQUEZ,ESP,28+  59. | 32   22. [37.15],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
42,MARCELLO,BOMBARDI,ITA,33+  28. | 28+  50. [41.53],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
43,JAMES,POPE,GBR,32+  43. | 29+  29. [41.85],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
43,PIOTR,SCHAB,POL,32+  43. | 29+  29. [41.85],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
45,ALEKSEY,RUBTSOV,RUS,31+  49. | 29+  29. [43.65],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
46,ELAN,JONASMCRAE,CAN,30+  51. | 29+  29. [44.31],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
47,STEFANO,CARNATI,ITA,36   27. | 12+  73. [44.40],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
48,ARSÈNE,DUVAL,FRA,33+  28. | 26+  58. [45.69],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
48,TOMAS,RAVANAL,CHI,33+  28. | 26+  58. [45.69],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
50,MAËL,BONZOM,FRA,29+  52. | 29+  29. [46.02],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
50,CAMPBELL,HARRISON,AUS,29+  52. | 29+  29. [46.02],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
50,ANDRÉ,NERES,POR,29+  52. | 29+  29. [46.02],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
50,MILAN,PRESKAR,SLO,29+  52. | 29+  29. [46.02],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
50,BERNHARD,RÖCK,AUT,29+  52. | 29+  29. [46.02],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
55,NAO,MONCHOIS,FRA,33+  28. | 24   65. [47.36],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
56,IÑAKI,ARANTZAMENDI IRUETA,ESP,32+  43. | 27+  52. [49.34],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
56,NICOLAS,COLLIN,BEL,32+  43. | 27+  52. [49.34],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
58,THOMAS,BALLET,FRA,27+  63. | 29+  29. [49.64],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
58,OBED,HARDMEIER,SUI,27+  63. | 29+  29. [49.64],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
60,DAVID,BARRANS,GBR,29+  52. | 28   51. [52.96],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
61,MATTHIAS,SCHIESTL,AUT,29+  52. | 27+  52. [54.24],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
62,TANGUY,TOPIN,FRA,31+  49. | 26+  58. [54.72],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
63,DIMITRI,VOGT,SUI,27   66. | 29   49. [56.87],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
64,SÉBASTIEN,BERTHE,BEL,28   62. | 27   56. [59.19],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
65,MARTIN,JECH,CZE,28+  59. | 26+  58. [60.25],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
66,NATHAN,CLAIR,FRA,25   68. | 26+  58. [64.38],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
67,RYO,INOUE,JPN,28+  59. | 17+  69. [64.58],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
68,FRANCESCO,BOSCO,ITA,26+  67. | 25+  64. [65.48],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
69,MARTIN,KUHNEL,USA,25   68. | 21   67. [67.75],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
70,MATTHEW,WELLINGTON,CAN,15+  73. | 20+  68. [70.46],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
71,OLIVER,MARX,RSA,19+  71. | 17+  69. [70.49],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
72,NATHAN,SMITH,CAN,24+  70. | 16+  71. [70.50],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
73,ROLF -MARTIN,BJØRNGAARD,NOR,19+  71. | 15   72. [71.75],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Men
1,JANJA,GARNBRET,SLO,top  1. | top  1. [5.12],top,43,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
2,JESSICA,PILZ,AUT,top  1. | 40+  9. [9.08],44+,38+,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
3,MAGDALENA,RÖCK,AUT,top  1. | top  1. [5.12],41+,38+,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
4,JAIN,KIM,KOR,top  1. | top  1. [5.12],top,35+,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
5,HÉLÈNE,JANICOT,FRA,top  1. | top  1. [5.12],36+,33+,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
6,MATHILDE,BECERRA,FRA,top  1. | top  1. [5.12],36+,32+,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
7,DINARA,FAKHRITDINOVA,RUS,41+  16. | 38+  20. [18.11],37,23,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
8,ANAK,VERHOEVEN,BEL,top  1. | top  1. [5.12],top,20+,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
9,KAJSA,ROSEN,SWE,top  1. | 40+  9. [9.08],38+,18+,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
10,RISA,OTA,JPN,top  1. | 40+  9. [9.08],36+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
11,KATHARINA,POSCH,AUT,top  1. | 40   14. [10.25],36+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
12,DELANEY,MILLER,USA,39   19. | 39+  15. [18.21],36+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
13,JULIA,CHANOURDIE,FRA,top  1. | 44+  7. [7.50],35,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
14,IEVGENIIA,KAZBEKOVA,UKR,38+  21. | 39+  15. [19.34],35,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
15,SALOMÉ,ROMAIN,FRA,top  1. | 40+  9. [9.08],30+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
16,ANNE-SOPHIE,KOLLER,SUI,42+  15. | 40+  9. [12.85],30+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
17,TJASA,KALAN,SLO,top  1. | 44+  7. [7.50],27+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
18,HANNAH,SCHUBERT,AUT,39   19. | 38+  20. [19.99],26+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
19,SEURAN,HAN,KOR,top  1. | 36+  24. [13.69],25.5+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
20,NOLWENN,ARC,FRA,35+  26. | 36+  24. [26.69],20,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
21,ASJA,GOLLO,ITA,28   44. | 39+  15. [27.50],19+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
22,ALINA,RING,SUI,40   17. | 37+  22. [19.56],15+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
23,YUKA,KOBAYASHI,JPN,35+  26. | 39+  15. [22.01],15+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
24,REBEKA,KAMIN,SLO,37+  24. | 39+  15. [20.41],15,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
25,CHRISTINE,SCHRANZ,AUT,38+  21. | 36+  24. [23.45],15,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
26,CLAIRE,BUHRFEIND,USA,39+  18. | 36   27. [22.65],13+,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
27,KATHERINE,CHOONG,SUI,28+  38. | 37+  22. [30.19],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
28,LÉA,MARIGO,FRA,37+  24. | 29+  37. [30.51],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
29,NOLWEN,BERTHIER,FRA,35+  26. | 32+  32. [30.67],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
29,AYA,KIKUZAWA,JPN,35+  26. | 32+  32. [30.67],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
31,JULIA,FISER,AUT,31   34. | 36   27. [31.13],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
32,MINSEON,KIM,KOR,38+  21. | 19+  49. [33.50],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
33,HELOÏSE,DOUMONT,BEL,35+  26. | 29   40. [33.76],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
34,GABRIELA,VRABLIKOVA,CZE,28+  38. | 36   27. [33.97],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
35,SOLÈNE,AMOROS,FRA,28+  38. | 35+  31. [35.43],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
36,CLAUDIA,GHISOLFI,ITA,33+  32. | 28+  41. [36.44],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
37,BARBARA,BACHER,AUT,28+  38. | 32+  32. [36.56],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
38,YUKARI,NAKAMURA,JPN,28+  38. | 31   35. [37.92],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
39,VERONIKA,MEKE,SLO,35+  26. | 19+  49. [38.12],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
40,CHIARA MARIA,CLOSTERMANN,GER,30+  35. | 28   43. [39.34],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
41,KOKORO,TAKATA,JPN,13+  55. | 36   27. [39.59],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
42,JENNY,LAVARDA,ITA,30+  35. | 27   44. [39.80],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
43,SOLVEIG,KORHERR,GER,28+  38. | 28+  41. [41.00],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
44,SILVIA,CASSOL,ITA,33   33. | 19+  49. [41.02],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
45,EVELYNE,FUX,SUI,28   44. | 29+  37. [41.12],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
46,REBECCA,FRANGOS,CAN,21+  50. | 31   35. [42.55],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
47,LISA,DE MARTINI,ITA,24+  48. | 29+  37. [42.93],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
48,CELINE,CUYPERS,BEL,30+  35. | 13+  55. [44.50],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
49,LENKA,SLEZAKOVA,CZE,26+  46. | 24+  45. [46.25],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
50,NATSUKO,SHIMIZU,JPN,21+  50. | 24+  45. [48.70],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
50,LUCINDA ANN,TURNBULL,AUS,21+  50. | 24+  45. [48.70],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
52,ILARIA,SCOLARIS,ITA,26   47. | 19+  49. [48.96],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
53,NEA,HERFORTH BAEHR,DEN,24+  48. | 19+  49. [49.73],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
54,MURIEL,RUÍZ DE LARRAMENDI ARANGOA,ESP,13   56. | 24+  45. [51.03],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
55,NANNA,SÖDERIN,SWE,20+  53. | 17   54. [53.50],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
56,ANNIE,CHOUINARD,CAN,14   54. | 11   56. [54.99],,,Briançon_(FRA)_2016,22 July - 23 July 2016,Women
1,DOMEN,SKOFIC,SLO,38+  3. | top  1. [3.97],52+,53+,Imst_(AUT)_2016,19 August - 20 August 2016,Men
2,JAKOB,SCHUBERT,AUT,top  1. | 39+  9. [3.67],45+,53+,Imst_(AUT)_2016,19 August - 20 August 2016,Men
3,GAUTIER,SUPPER,FRA,top  1. | top  1. [2.29],49+,50,Imst_(AUT)_2016,19 August - 20 August 2016,Men
4,ROMAIN,DESGRANGES,FRA,38+  3. | top  1. [3.97],51,49+,Imst_(AUT)_2016,19 August - 20 August 2016,Men
5,SEBASTIAN,HALENKE,GER,34+  9. | top  1. [6.48],49,49+,Imst_(AUT)_2016,19 August - 20 August 2016,Men
6,STEFANO,GHISOLFI,ITA,32   19. | 38   11. [15.17],45,45+,Imst_(AUT)_2016,19 August - 20 August 2016,Men
7,RAMÓN,JULIAN PUIGBLANQUE,ESP,34+  9. | 33+  21. [18.17],top,43+,Imst_(AUT)_2016,19 August - 20 August 2016,Men
8,HANWOOL,KIM,KOR,34+  9. | 34.5+  14. [13.19],45+,33,Imst_(AUT)_2016,19 August - 20 August 2016,Men
9,KEIICHIRO,KORENAGA,JPN,34+  9. | 33+  21. [18.17],44.5+,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
10,LOÏC,TIMMERMANS,BEL,22+  34. | 34   18. [25.60],44.5+,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
11,THOMAS,JOANNES,FRA,38+  3. | top  1. [3.97],44.5,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
12,FRANCESCO,VETTORATA,ITA,32+  17. | top  1. [7.83],44.5,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
13,MASAHIRO,HIGUCHI,JPN,17+  37. | 40+  7. [17.15],44+,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
14,TOMAS,RAVANAL,CHI,32+  17. | 33+  21. [21.94],44+,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
15,SASCHA,LEHMANN,SUI,18   36. | 34   18. [26.15],44+,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
16,MAX,RUDIGIER,AUT,34+  9. | 33+  21. [18.17],44,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
17,URBAN,PRIMOZIC,SLO,33+  16. | 40   8. [11.31],43+,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
18,MIKHAIL,CHERNIKOV,RUS,34+  9. | 38+  10. [10.95],41+,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
19,SERGEI,BYDTAEV,RUS,27+  30. | 34.5+  14. [21.20],40+,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
20,MARCELLO,BOMBARDI,ITA,36+  7. | 34+  17. [10.91],39+,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
21,MARTIN,TEKLES,GER,30+  22. | 33+  21. [24.87],39+,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
22,MARIO,LECHNER,AUT,38+  3. | 33+  21. [11.12],36,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
23,YUVAL,SHEMLA,ISR,34+  9. | 36+  13. [12.49],34,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
24,EVGENII,ZAZULIN,RUS,25   33. | 34.5   16. [22.98],32+,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
25,MAËL,BONZOM,FRA,32   19. | 38   11. [15.17],30+,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
26,RUBEN,FIRNENBURG,GER,35+  8. | 32+  37. [17.44],30,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
27,STEFANO,CARNATI,ITA,28+  26. | 33+  21. [27.50],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
27,CHRISTOPH,HANKE,GER,28+  26. | 33+  21. [27.50],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
27,MATHIAS,POSCH,AUT,28+  26. | 33+  21. [27.50],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
30,SÉBASTIEN,BERTHE,BEL,32   19. | 32   40. [28.28],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
31,MILAN,PRESKAR,SLO,27+  30. | 33+  21. [29.20],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
32,MARTIN,BERGANT,SLO,30+  22. | 32+  37. [29.24],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
33,HANNES,PUMAN,SWE,28+  26. | 33   35. [31.24],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
34,ALFONS,DORNAUER,AUT,30   24. | 31   43. [32.31],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
35,SEAN,BAILEY,USA,17+  37. | 33+  21. [33.99],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
36,ELAN,JONASMCRAE,CAN,13+  63. | 34   18. [34.87],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
37,JAVIER,CANO BLAZQUEZ,ESP,17   48. | 33+  21. [36.52],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
38,ALBERTO,GOTTA,ITA,29   25. | 26   57. [37.91],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
