Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
87,MAURICIO,HUERTA,MEX,45.596,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
89,FRANZ,KRAKENBERGER,SUI,44.272,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
89,JURGEN,LIS,BEL,45.67,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
91,TOMAS,BINTER,CZE,45.976,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
91,EIRIK BIRKELUND,OLSEN,NOR,45.951,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
93,IVAN,PEVEC,CRO,46.476,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
93,UGUR,YILMAZ,TUR,47.836,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
95,NIKITA,DEVYATERIKOV,KAZ,47.872,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
95,JOSH,LEVIN,USA,47.117,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
97,JAIME AMIEL,PAHATI,PHI,48.062,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
97,MARK,PUGH-WILLIAMS,NZL,48.14,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
97,DAVID,ULLOA,CRC,48.14,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
100,STANISLAV,PEKAREK,CZE,49.5,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
101,KHOSRO,HASHEMZADEH,IRI,49.523,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
101,SHANE,PUCCIO,USA,48.146,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
103,JULIO,ARCE,CRC,50.88,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
103,JESUS ALBERTO,GONZALEZ ABARCA,CHI,49.143,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
105,ISAAC,ESTEVEZ,ECU,50.234,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
105,ROLANDS,RUGENS,LAT,51.22,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
107,LUCAS,GAONA,CHI,52.178,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
107,ANTON,JOHANSONN,FIN,50.661,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
109,MOJTABA,KHODAEIDAMERCHIDARSI,IRI,52.849,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
109,KUEI CHI,PENG,TPE,53.245,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
111,MIGUEL ANGEL,HERNANDEZ MEDINA,MEX,54.498,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
111,ANDREY,MATA VELASQUEZ,PER,54.387,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
113,MATEO,CARDENAS,COL,54.498,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
113,DENIS,ZHENDINSKIY,KAZ,56.065,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
115,ALEXEY,MOLCHANOV,KAZ,55.123,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
115,EDUARDO,MORA PARIENTE,MEX,58.224,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
117,ZORBEY,AKTUYUN,TUR,55.655,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
117,RICARDO,NEVES,POR,58.249,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
119,JOSEPH,GIFFORD,USA,57.48,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
119,KREŠIMIR,MORIĆ,CRO,59.161,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
121,GIORGI,GABULDANI,GEO,59.687,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
121,ALON,REINER,ISR,59.498,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
123,ERICK,CÓRDOVA A.,HON,60.237,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
123,MARTIN,KLEMSA,CZE,60.481,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
125,EREKLE,MIKELADZE,GEO,63,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
125,AKIN,TASKIRAN,TUR,60.467,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
127,SOSO,KATSITADZE,GEO,62.998,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
127,YANNICK,LIS,BEL,64,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
129,VANCO,NAUNOV,MKD,63.226,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
130,SUSHI,FIRAS,JOR,65.498,,,Arco_(ITA)_2011,15 July - 24 July 2011,Men
1,ANGELA,EITER,AUT,1.871,51-,53+,Arco_(ITA)_2011,15 July - 24 July 2011,Women
2,JAIN,KIM,KOR,2.236,56-,47-,Arco_(ITA)_2011,15 July - 24 July 2011,Women
3,MAGDALENA,RÖCK,AUT,2.236,53-,47-,Arco_(ITA)_2011,15 July - 24 July 2011,Women
4,JOHANNA,ERNST,AUT,2.236,52-,47-,Arco_(ITA)_2011,15 July - 24 July 2011,Women
5,KATHARINA,POSCH,AUT,3.24,49+,47-,Arco_(ITA)_2011,15 July - 24 July 2011,Women
6,MINA,MARKOVIC,SLO,9.682,49-,47-,Arco_(ITA)_2011,15 July - 24 July 2011,Women
7,CHRISTINE,SCHRANZ,AUT,3.354,47+,47-,Arco_(ITA)_2011,15 July - 24 July 2011,Women
8,SASHA,DIGIULIAN,USA,6.874,47-,47-,Arco_(ITA)_2011,15 July - 24 July 2011,Women
9,ALEXANDRA,EYER,SUI,4.183,46-,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
10,YANA,CHERESHNEVA,RUS,3.24,45-,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
11,NATALIJA,GROS,SLO,7.937,44-,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
11,MAJA,STREMFELJ,SLO,6.124,44-,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
13,YUKA,KOBAYASHI,JPN,8.874,43,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
14,JENNY,LAVARDA,ITA,6.928,43-,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
15,CHARLOTTE,DURIF,FRA,5.123,42-,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
16,CAROLINE,CIAVALDINI,FRA,3.24,41,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
17,SEURAN,HAN,KOR,8.775,40+,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
18,DINARA,FAKHRITDINOVA,RUS,11.18,40,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
19,OLGA,SHALAGINA,UKR,9.247,40-,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
20,BARBARA,BACHER,AUT,9.165,39-,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
20,HÉLÈNE,JANICOT,FRA,10.428,39-,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
22,JULIA,SERRIÈRE,FRA,12.339,36-,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
22,MARINE,THÉVENET,FRA,13.693,36-,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
24,KATHERINE,CHOONG,SUI,9.682,31-,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
24,REBEKKA,STOTZ,SUI,12,31-,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
26,TEREZA,SVOBODOVA,CZE,13.784,21-,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
27,MOMOKA,ODA,JPN,12.5,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
27,OLENA,OSTAPENKO,UKR,14.195,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
29,TINA JOHNSEN,HAFSAAS,NOR,14.283,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
29,ANNA,STÖHR,AUT,14.142,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
31,EVGENIIA,MALAMID,RUS,14.543,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
31,GALINA,TERENTEVA,RUS,14.731,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
33,ANNA,GALLYAMOVA,RUS,15.411,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
33,MANUELA,VALSECCHI,ITA,17.436,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
35,HELENA,ALEMAN SOBRINO,ESP,17.436,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
35,ALIZÉE,DUFRAISSE,FRA,17.706,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
35,NIKKI,VAN BERGEN,NED,17.706,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
38,SARA,AVOSCAN,ITA,17.493,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
39,DANA,RIDDLE,USA,20.736,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
39,SOL,SA,KOR,20.494,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
41,CHRISTINA,SCHMID,SUI,21.84,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
41,ANDREA BRIGITTA,SZEKELY,HUN,20.785,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
43,EMILY,HARRINGTON,USA,22.978,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
43,LUCIE,HROZOVA,CZE,22.978,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
43,AMANDA,ROHNER,SUI,21.131,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
46,DELANEY,MILLER,USA,23.184,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
47,LAMU,RENQING,CHN,23.643,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
47,BACO ACHMAD,WILDA,INA,23.917,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
49,VALERI,KREMER,ISR,25.495,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
49,CAROLINA,ROSERO,ECU,24.372,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
51,MARIA,BOLGOVA,RUS,25.377,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
51,ALEX,JOHNSON,USA,25.817,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
53,MICHAELA,KIERSCH,USA,27.55,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
53,OLGA,KULISH,UKR,25.739,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
55,ANDREA,ROJAS,ECU,27.749,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
55,TAMARA,ULZHABAYEVA,KAZ,26.458,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
57,ELNAZ,REKABI,IRI,28.46,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
57,THAIS MAKINO,SHIRAIWA,BRA,29,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
59,GAMEZ,CIRIK,TUR,30.984,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
59,XUHUA,PAN,CHN,29.198,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
61,OLGA,MEDVEDIEVA,UKR,30.496,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
61,GURGEL,OZVER,TUR,31,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
61,KAREN,VARGA,GBR,30.496,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
64,EVREN,KARADAĞ,TUR,31.464,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
65,ANASTASSIYA,BRYAKINA,KAZ,32.741,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
65,ELISE,SETHNA,CAN,33.407,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
67,KIMIE,KON,POR,34.242,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
67,TAMARA,ZULIM,CRO,33.705,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
69,JANINE,CARDOSO,BRA,34.496,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
69,ANNIE A,CÓRDOVA A,HON,34.496,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
71,CLAUDIA,MALDONADO,MEX,34.742,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
72,CANDICE,BAGLEY,RSA,37,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
73,MARIA SOL,MONTEPELUSO,ARG,38,,,Arco_(ITA)_2011,15 July - 24 July 2011,Women
1,SACHI,AMMA,JPN,top  1. | top  1. [2.45],Arco_2011,20 July - 21 July 2011,Men
1,RAMÓN,JULIAN PUIGBLANQUE,ESP,top  1. | top  1. [2.45],Arco_2011,20 July - 21 July 2011,Men
1,MAGNUS,MIDTBOE,NOR,top  1. | top  1. [2.45],Arco_2011,20 July - 21 July 2011,Men
4,VALERIY,KRYUKOV,UKR,44-  4. | top  1. [3.67],Arco_2011,20 July - 21 July 2011,Men
5,ROMAIN,DESGRANGES,FRA,44-  4. | 45-  6. [5.20],Arco_2011,20 July - 21 July 2011,Men
6,EVGENII,ZAZULIN,RUS,41-  9. | top  1. [5.61],Arco_2011,20 July - 21 July 2011,Men
7,MIKHAIL,CHERNIKOV,RUS,42   6. | 44-  7. [6.48],Arco_2011,20 July - 21 July 2011,Men
8,GAUTIER,SUPPER,FRA,42-  7. | 42+  9. [8.22],Arco_2011,20 July - 21 July 2011,Men
9,SANGWON,SON,KOR,41-  9. | 43-  8. [9.17],Arco_2011,20 July - 21 July 2011,Men
10,THOMAS,BALLET,FRA,41-  9. | 42   10. [10.75],Arco_2011,20 July - 21 July 2011,Men
10,EVGENY,OVCHINNIKOV,RUS,41-  9. | 42   10. [10.75],Arco_2011,20 July - 21 July 2011,Men
12,DOMEN,SKOFIC,SLO,42-  7. | 38-  17. [11.62],Arco_2011,20 July - 21 July 2011,Men
13,SEAN,MCCOLL,CAN,40-  13. | 42   10. [12.19],Arco_2011,20 July - 21 July 2011,Men
14,STEFANO,GHISOLFI,ITA,39   15. | 38-  17. [16.43],Arco_2011,20 July - 21 July 2011,Men
15,SILVIO,REFFO,ITA,36   19. | 42-  13. [16.52],Arco_2011,20 July - 21 July 2011,Men
16,NIKITA,SUYUSHKIN,RUS,39-  16. | 37+  20. [17.89],Arco_2011,20 July - 21 July 2011,Men
17,AKITO,MATSUSHIMA,JPN,35-  23. | 42-  13. [18.14],Arco_2011,20 July - 21 July 2011,Men
18,MAX,RUDIGIER,AUT,36-  21. | 41+  16. [18.33],Arco_2011,20 July - 21 July 2011,Men
19,CESAR,GROSSO,BRA,36   19. | 38-  17. [18.73],Arco_2011,20 July - 21 July 2011,Men
20,TOMAS,RAVANAL,CHI,38   17. | 37-  21. [18.89],Arco_2011,20 July - 21 July 2011,Men
21,SERGEY,TERENTYEV,RUS,33-  26. | 42-  13. [19.26],Arco_2011,20 July - 21 July 2011,Men
22,SEOLBIN,SIM,KOR,38-  18. | 36+  22. [19.90],Arco_2011,20 July - 21 July 2011,Men
23,SANTIAGO,DE ALBA FLORES,MEX,40-  13. | 27+  32. [21.27],Arco_2011,20 July - 21 July 2011,Men
24,SEBASTIAN,HALENKE,GER,35   22. | 36   23. [22.49],Arco_2011,20 July - 21 July 2011,Men
25,SERGEI,SHAFEROV,BLR,33+  25. | 33-  25. [25.00],Arco_2011,20 July - 21 July 2011,Men
26,DAVID,BARRANS,GBR,35-  23. | 32-  27. [25.19],Arco_2011,20 July - 21 July 2011,Men
27,SERGEJ,EPIH,SLO,33-  26. | 32+  26. [26.25],Arco_2011,20 July - 21 July 2011,Men
28,JAHA,KIM,KOR,31+  34. | 35-  24. [28.57],Arco_2011,20 July - 21 July 2011,Men
29,ANTHONY,GULLSTEN,FIN,32   28. | 30+  29. [28.75],Arco_2011,20 July - 21 July 2011,Men
30,MATTY,HONG,USA,32-  30. | 31-  28. [29.70],Arco_2011,20 July - 21 July 2011,Men
31,BEN,SPANNUTH,USA,32-  30. | 30   30. [30.74],Arco_2011,20 July - 21 July 2011,Men
32,PAVLO,VEKLA,UKR,32-  30. | 28-  31. [31.25],Arco_2011,20 July - 21 July 2011,Men
33,ELKO,SCHELLINGERHOUT,NED,32   28. | 26-  37. [32.47],Arco_2011,20 July - 21 July 2011,Men
34,OR,WECHSLER,ISR,29   35. | 27+  32. [34.24],Arco_2011,20 July - 21 July 2011,Men
35,GHOLAMALI,BARATZADEH,IRI,27-  36. | 27+  32. [34.73],Arco_2011,20 July - 21 July 2011,Men
36,JUAN SEBASTIAN,ARBOLEDA HENAO,COL,26+  37. | 27+  32. [35.44],Arco_2011,20 July - 21 July 2011,Men
37,ARTYOM,DEVYATERIKOV,KAZ,26+  37. | 26+  36. [36.74],Arco_2011,20 July - 21 July 2011,Men
38,HAFZANIZAM,BOKHARI,MAS,26   39. | 23-  38. [39.00],Arco_2011,20 July - 21 July 2011,Men
39,"ZHER YEOW, JAY",KOH,SGP,25+  43. | 23-  38. [40.69],Arco_2011,20 July - 21 July 2011,Men
40,SANDRO,DEUTSCHMANN,AUT,26   39. | 22   42. [41.93],Arco_2011,20 July - 21 July 2011,Men
41,FILIP,BABICZ,POL,26-  41. | 22   42. [42.97],Arco_2011,20 July - 21 July 2011,Men
41,TRUONG,NGO,NED,26-  41. | 22   42. [42.97],Arco_2011,20 July - 21 July 2011,Men
43,ANDRES,QUINTEROS,ECU,24-  46. | 22   42. [45.24],Arco_2011,20 July - 21 July 2011,Men
44,MAURICIO,HUERTA,MEX,32-  30. | 8   66. [45.60],Arco_2011,20 July - 21 July 2011,Men
45,JURGEN,LIS,BEL,20+  51. | 22+  40. [45.67],Arco_2011,20 July - 21 July 2011,Men
46,TOMAS,BINTER,CZE,23+  47. | 22   42. [45.98],Arco_2011,20 July - 21 July 2011,Men
47,UGUR,YILMAZ,TUR,17+  56. | 22+  40. [47.84],Arco_2011,20 July - 21 July 2011,Men
48,NIKITA,DEVYATERIKOV,KAZ,20+  51. | 22   42. [47.87],Arco_2011,20 July - 21 July 2011,Men
49,JAIME AMIEL,PAHATI,PHI,25   44. | 21   52. [48.06],Arco_2011,20 July - 21 July 2011,Men
50,STANISLAV,PEKAREK,CZE,21-  49. | 22-  48. [49.50],Arco_2011,20 July - 21 July 2011,Men
51,KHOSRO,HASHEMZADEH,IRI,25-  45. | 19   54. [49.52],Arco_2011,20 July - 21 July 2011,Men
52,JULIO,ARCE,CRC,23+  47. | 19   54. [50.88],Arco_2011,20 July - 21 July 2011,Men
53,ROLANDS,RUGENS,LAT,20   53. | 22-  48. [51.22],Arco_2011,20 July - 21 July 2011,Men
54,LUCAS,GAONA,CHI,18-  55. | 22-  48. [52.18],Arco_2011,20 July - 21 July 2011,Men
55,KUEI CHI,PENG,TPE,19-  54. | 21   52. [53.24],Arco_2011,20 July - 21 July 2011,Men
56,MIGUEL ANGEL,HERNANDEZ MEDINA,MEX,16   60. | 22-  48. [54.50],Arco_2011,20 July - 21 July 2011,Men
57,DENIS,ZHENDINSKIY,KAZ,21-  49. | 11   63. [56.06],Arco_2011,20 July - 21 July 2011,Men
58,EDUARDO,MORA PARIENTE,MEX,17+  56. | 13+  60. [58.22],Arco_2011,20 July - 21 July 2011,Men
59,RICARDO,NEVES,POR,17   58. | 14-  58. [58.25],Arco_2011,20 July - 21 July 2011,Men
60,KREŠIMIR,MORIĆ,CRO,16-  61. | 19-  56. [59.16],Arco_2011,20 July - 21 July 2011,Men
61,GIORGI,GABULDANI,GEO,16-  61. | 17+  57. [59.69],Arco_2011,20 July - 21 July 2011,Men
62,ERICK,CÓRDOVA A.,HON,17-  59. | 12-  61. [60.24],Arco_2011,20 July - 21 July 2011,Men
63,AKIN,TASKIRAN,TUR,16-  61. | 14-  58. [60.47],Arco_2011,20 July - 21 July 2011,Men
64,SOSO,KATSITADZE,GEO,16-  61. | 11   63. [63.00],Arco_2011,20 July - 21 July 2011,Men
65,VANCO,NAUNOV,MKD,15   65. | 12-  61. [63.23],Arco_2011,20 July - 21 July 2011,Men
66,SUSHI,FIRAS,JOR,14   66. | 10   65. [65.50],Arco_2011,20 July - 21 July 2011,Men
1,JOHANNA,ERNST,AUT,top  1. | top  1. [2.24],Arco_2011,20 July - 21 July 2011,Women
1,JAIN,KIM,KOR,top  1. | top  1. [2.24],Arco_2011,20 July - 21 July 2011,Women
1,MAGDALENA,RÖCK,AUT,top  1. | top  1. [2.24],Arco_2011,20 July - 21 July 2011,Women
4,CHRISTINE,SCHRANZ,AUT,top  1. | 48-  4. [3.35],Arco_2011,20 July - 21 July 2011,Women
5,MAJA,STREMFELJ,SLO,43-  5. | 43   7. [6.12],Arco_2011,20 July - 21 July 2011,Women
6,SASHA,DIGIULIAN,USA,39-  10. | 48-  4. [6.87],Arco_2011,20 July - 21 July 2011,Women
7,NATALIJA,GROS,SLO,39-  10. | 46   6. [7.94],Arco_2011,20 July - 21 July 2011,Women
8,YUKA,KOBAYASHI,JPN,41-  7. | 35+  10. [8.87],Arco_2011,20 July - 21 July 2011,Women
9,BARBARA,BACHER,AUT,42+  6. | 33-  14. [9.17],Arco_2011,20 July - 21 July 2011,Women
10,KATHERINE,CHOONG,SUI,41-  7. | 35-  12. [9.68],Arco_2011,20 July - 21 July 2011,Women
11,HÉLÈNE,JANICOT,FRA,36   14. | 43   7. [10.43],Arco_2011,20 July - 21 July 2011,Women
12,REBEKKA,STOTZ,SUI,39   9. | 30   15. [12.00],Arco_2011,20 July - 21 July 2011,Women
13,JULIA,SERRIÈRE,FRA,36   14. | 35+  10. [12.34],Arco_2011,20 July - 21 July 2011,Women
14,MOMOKA,ODA,JPN,38-  12. | 35-  12. [12.50],Arco_2011,20 July - 21 July 2011,Women
15,ANNA,STÖHR,AUT,38-  12. | 30   15. [14.14],Arco_2011,20 July - 21 July 2011,Women
16,EVGENIIA,MALAMID,RUS,28-  23. | 42-  9. [14.54],Arco_2011,20 July - 21 July 2011,Women
17,MANUELA,VALSECCHI,ITA,30-  19. | 30   15. [17.44],Arco_2011,20 July - 21 July 2011,Women
18,ALIZÉE,DUFRAISSE,FRA,32-  16. | 30-  18. [17.71],Arco_2011,20 July - 21 July 2011,Women
18,NIKKI,VAN BERGEN,NED,32-  16. | 30-  18. [17.71],Arco_2011,20 July - 21 July 2011,Women
20,DANA,RIDDLE,USA,29+  20. | 29-  21. [20.74],Arco_2011,20 July - 21 July 2011,Women
21,ANDREA BRIGITTA,SZEKELY,HUN,30   18. | 28-  24. [20.78],Arco_2011,20 July - 21 July 2011,Women
22,AMANDA,ROHNER,SUI,28-  23. | 30-  18. [21.13],Arco_2011,20 July - 21 July 2011,Women
23,DELANEY,MILLER,USA,27   25. | 29-  21. [23.18],Arco_2011,20 July - 21 July 2011,Women
24,LAMU,RENQING,CHN,29-  21. | 26+  26. [23.64],Arco_2011,20 July - 21 July 2011,Women
25,VALERI,KREMER,ISR,26   26. | 27-  25. [25.50],Arco_2011,20 July - 21 July 2011,Women
26,ALEX,JOHNSON,USA,29-  21. | 25-  29. [25.82],Arco_2011,20 July - 21 July 2011,Women
27,MICHAELA,KIERSCH,USA,21-  33. | 28   23. [27.55],Arco_2011,20 July - 21 July 2011,Women
28,ANDREA,ROJAS,ECU,24-  27. | 26-  28. [27.75],Arco_2011,20 July - 21 July 2011,Women
29,ELNAZ,REKABI,IRI,22   29. | 26   27. [28.46],Arco_2011,20 July - 21 July 2011,Women
30,XUHUA,PAN,CHN,24-  27. | 25-  29. [29.20],Arco_2011,20 July - 21 July 2011,Women
31,OLGA,MEDVEDIEVA,UKR,22   29. | 25-  29. [30.50],Arco_2011,20 July - 21 July 2011,Women
31,KAREN,VARGA,GBR,22   29. | 25-  29. [30.50],Arco_2011,20 July - 21 July 2011,Women
33,ELISE,SETHNA,CAN,17-  36. | 25-  29. [33.41],Arco_2011,20 July - 21 July 2011,Women
34,TAMARA,ZULIM,CRO,21+  32. | 20-  35. [33.70],Arco_2011,20 July - 21 July 2011,Women
35,JANINE,CARDOSO,BRA,18-  35. | 22-  34. [34.50],Arco_2011,20 July - 21 July 2011,Women
36,CLAUDIA,MALDONADO,MEX,20+  34. | 20-  35. [34.74],Arco_2011,20 July - 21 July 2011,Women
37,CANDICE,BAGLEY,RSA,12+  37. | 18-  37. [37.00],Arco_2011,20 July - 21 July 2011,Women
38,MARIA SOL,MONTEPELUSO,ARG,6-  38. | 13+  38. [38.00],Arco_2011,20 July - 21 July 2011,Women
1,CÉDRIC,LACHAT,SUI,top  1. | top  1. [2.74],Arco_2011,20 July - 21 July 2011,Men
1,MARIO,LECHNER,AUT,top  1. | top  1. [2.74],Arco_2011,20 July - 21 July 2011,Men
1,JAKOB,SCHUBERT,AUT,top  1. | top  1. [2.74],Arco_2011,20 July - 21 July 2011,Men
4,ADAM,ONDRA,CZE,39-  7. | top  1. [4.18],Arco_2011,20 July - 21 July 2011,Men
5,HYUNBIN,MIN,KOR,top  1. | 43+  6. [4.24],Arco_2011,20 July - 21 July 2011,Men
6,JORG,VERHOEVEN,NED,top  1. | 42+  7. [4.58],Arco_2011,20 July - 21 July 2011,Men
7,MANUEL,ROMAIN,FRA,39   6. | 44   5. [5.48],Arco_2011,20 July - 21 July 2011,Men
8,THOMAS,TAUPORN,GER,36-  8. | 39   14. [10.58],Arco_2011,20 July - 21 July 2011,Men
9,EDUARD,MARIN GARCIA,ESP,30-  12. | 42-  8. [11.53],Arco_2011,20 July - 21 July 2011,Men
9,DAVOUD,REKABI,IRI,30-  12. | 42-  8. [11.53],Arco_2011,20 July - 21 July 2011,Men
11,MATEJ,SOVA,SLO,34-  9. | 39-  15. [11.62],Arco_2011,20 July - 21 July 2011,Men
12,MARTINO,ISCHIA,ITA,29+  17. | 42-  8. [13.26],Arco_2011,20 July - 21 July 2011,Men
13,ANTON,MARDASHOV,UKR,33-  10. | 35-  20. [14.49],Arco_2011,20 July - 21 July 2011,Men
14,KAZUMA,WATANABE,JPN,33-  10. | 31-  21. [14.85],Arco_2011,20 July - 21 July 2011,Men
15,MARCELLO,BOMBARDI,ITA,29+  17. | 40+  13. [15.51],Arco_2011,20 July - 21 July 2011,Men
16,VICTOR,ESTELLER OCAÑA,ESP,24-  27. | 42-  8. [16.16],Arco_2011,20 July - 21 July 2011,Men
17,KLEMEN,BECAN,SLO,29-  21. | 41-  12. [16.25],Arco_2011,20 July - 21 July 2011,Men
18,MYKHAYLO,SHALAGIN,UKR,30-  12. | 37-  19. [16.31],Arco_2011,20 July - 21 July 2011,Men
19,JIHWAN,PARK,KOR,29+  17. | 38   16. [17.20],Arco_2011,20 July - 21 July 2011,Men
20,YURIY,DZYUBYAK,UKR,29+  17. | 38-  17. [17.99],Arco_2011,20 July - 21 July 2011,Men
21,JABEE,KIM,KOR,30-  12. | 29+  26. [19.08],Arco_2011,20 July - 21 July 2011,Men
22,GEOFFRAY,DE FLAUGERGUES,FRA,30-  12. | 28-  27. [19.80],Arco_2011,20 July - 21 July 2011,Men
23,URBAN,PRIMOZIC,SLO,28+  24. | 38-  17. [20.71],Arco_2011,20 July - 21 July 2011,Men
24,HIDEKAZU,ITO,JPN,28+  24. | 30   22. [23.48],Arco_2011,20 July - 21 July 2011,Men
25,LUKAS,KÖB,AUT,29-  21. | 28-  27. [24.82],Arco_2011,20 July - 21 July 2011,Men
26,CARLO,TRAVERSI,USA,24-  27. | 30-  24. [25.96],Arco_2011,20 July - 21 July 2011,Men
27,RUDI,MORODER,ITA,29-  21. | 27+  30. [26.12],Arco_2011,20 July - 21 July 2011,Men
28,QINGHUA,WANG,CHN,22+  30. | 28-  27. [29.22],Arco_2011,20 July - 21 July 2011,Men
29,GUY,SHAFIR,ISR,22+  30. | 27+  30. [30.75],Arco_2011,20 July - 21 July 2011,Men
