Rank,Name,,Country,Qualification,Semi-final,Final,event_name,Date,Gender
40,MICHAEL,PICCOLRUAZ,ITA,1t4z 1 11,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
40,FILIP,SCHENK,ITA,1t4z 1 11,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
42,GEVA,LEVIN,ISR,2t3z 5 5,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
43,NIMROD,MARCUS,ISR,2t3z 6 5,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
43,JAN-LUCA,POSCH,AUT,1t4z 1 12,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
45,JESSE,GRUPPER,USA,2t3z 7 10,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
45,MAX,KLEESATTEL,GER,1t3z 1 3,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
47,DILLON,COUNTRYMAN,USA,1t4z 1 8,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
47,SUNGSU,LEE,KOR,1t3z 1 4,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
49,NATHAN,MARTIN,LUX,1t4z 2 8,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
49,THILO JELDRIK,SCHRÖTER,NOR,1t3z 1 7,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
51,VICTOR,BAUDRAND,CAN,1t4z 2 19,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
51,EDVARDS,GRUZITIS,LAT,1t3z 1 9,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
53,YUFEI,PAN,CHN,1t3z 1 3,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
53,HANNES,PUMAN,SWE,1t3z 1 11,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
55,ELIAS,ARRIAGADA KRÜGER,GER,1t3z 2 9,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
55,ARDCH,INTRACHUPONGSE,THA,1t3z 1 5,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
57,CHRISTOPHER,COSSER,RSA,1t3z 2 4,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
57,JAMES,POPE,GBR,1t3z 2 11,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
59,LUKE,GOH WEN BIN,SGP,1t3z 3 3,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
59,SASCHA,LEHMANN,SUI,1t2z 2 3,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
59,LASSE,VON FREIER,GER,1t2z 2 3,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
62,MICHAEL,O'NEILL,IRL,1t3z 3 5,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
63,HANWOOL,KIM,KOR,1t3z 3 9,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
63,HONG IL,KIM,KOR,1t2z 2 4,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
65,LEO,AVEZOU,FRA,0t4z 0 9,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
65,RAM,LEVIN,ISR,1t2z 3 7,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
67,NILS,FAVRE,SUI,0t3z 0 4,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
67,CHIA HSIANG,LIN,TPE,1t2z 6 7,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
69,CHEUNG-CHI SHOJI,CHAN,HKG,1t2z 6 8,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
69,GUY,MCNAMEE,CAN,0t3z 0 5,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
69,DYLAN,PARKS,AUS,0t3z 0 5,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
69,CHRISTIAN,WAGNER,CHI,1t2z 6 8,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
73,LIAM,HEALY,AUS,0t2z 0 3,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
73,CIARÁN,SCANLON,IRL,0t3z 0 6,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
75,FELIPE,HO FOGANHOLO,BRA,0t2z 0 7,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
75,WAN TONG,LOK,MAC,0t3z 0 10,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
77,CHEUK-HEI,HO,HKG,0t3z 0 13,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
77,MINYOUNG,LEE,KOR,0t2z 0 8,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
79,THEIS LINDEGREN,ELFENBEIN,DEN,0t2z 0 3,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
79,JINBIN,HUANG,CHN,0t2z 0 11,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
81,MINSUNG,HAN,KOR,0t1z 0 1,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
81,ANTON YOUNG HONG,NIELSEN,DEN,0t2z 0 7,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
81,JAKUB,ZIETEK,POL,0t1z 0 1,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
84,ROSS,FULKERSON,USA,0t2z 0 8,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
85,DIEGO,LEQUERICA BUSCAGLIA,PER,0t1z 0 4,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
85,MEICHI,NARASAKI,JPN,0t1z 0 1,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
87,RODRIGO,IASI HANADA,BRA,0t0z 0 0,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Men
1,MIHO,NONAKA,JPN,3t4z 3 5,2t3z 20 22,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
2,ORIANE,BERTONE,FRA,3t4z 5 6,2t2z 4 3,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
3,BROOKE,RABOUTOU,USA,3t4z 5 8,2t2z 10 7,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
4,ANON,MATSUFUJI,JPN,3t4z 6 10,1t3z 4 15,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
5,ANASTASIA,SANDERS,USA,3t5z 12 16,1t3z 5 23,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
6,AYALA,KEREM,ISR,5t5z 12 10,1t2z 6 9,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
7,FANNY,GIBERT,FRA,3t4z 6 7,1t1z 5 4,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
7,HANNAH,MEUL,GER,4t5z 4 5,1t1z 5 4,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
9,SELMA,ELHADJ MIMOUNE,FRA,3t4z 5 6,1t1z 8 8,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
10,STASA,GEJO,SRB,4t4z 7 6,0t4z 0 22,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
11,NATALIA,GROSSMAN,USA,4t5z 12 13,0t3z 0 9,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
12,MELODY,SEKIKAWA,JPN,4t5z 13 11,0t3z 0 12,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
13,OCEANIA,MACKENZIE,AUS,4t5z 12 10,0t3z 0 14,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
14,CAMILLA,MORONI,ITA,3t5z 6 15,0t3z 0 34,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
15,JESSICA,PILZ,AUT,3t5z 8 19,0t2z 0 5,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
16,LUCIA,DÖRFFEL,GER,4t5z 9 11,0t2z 0 8,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
17,ERIN,MCNEICE,GBR,3t4z 7 9,0t2z 0 11,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
18,KYLIE,CULLEN,USA,3t4z 10 18,0t1z 0 4,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
19,AI,MORI,JPN,3t5z 15 12,0t0z 0 0,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
19,GIORGIA,TESIO,ITA,4t5z 13 14,0t0z 0 0,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
21,ZÉLIA,AVEZOU,FRA,3t4z 9 9,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
21,FUTABA,ITO,JPN,3t3z 7 4,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
21,PETRA,KLINGLER,SUI,3t3z 7 4,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
24,ROXANA,WIENAND,GER,3t4z 12 11,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
25,MIA,AOYAGI,JPN,3t4z 12 12,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
25,MADISON,FISCHER,CAN,2t3z 3 5,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
27,IEVGENIIA,KAZBEKOVA,UKR,3t4z 13 17,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
27,LAURA,ROGORA,ITA,2t3z 3 6,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
29,JOHANNA,FÄRBER,AUT,2t5z 7 11,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
29,CHAEHYUN,SEO,KOR,2t3z 4 5,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
31,CLOE,COSCOY,USA,2t3z 5 3,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
31,FRANZISKA,STERRER,AUT,2t5z 8 11,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
33,SARA,COPAR,SLO,2t3z 5 11,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
33,NOA,SHIRAN,ISR,2t4z 2 4,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
35,KATJA,DEBEVEC,SLO,2t3z 6 7,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
35,INGRID,KINDLIHAGEN,NOR,2t3z 3 4,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
35,ZHILU,LUO,CHN,2t3z 3 4,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
38,YAEL,TAUB,ISR,2t3z 8 11,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
39,KYRA,CONDIE,USA,2t2z 6 5,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
39,SOFYA,YOKOYAMA,SUI,1t5z 2 17,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
41,LIV,EGLI,SUI,1t3z 3 8,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
41,MIA,KRAMPL,SLO,1t3z 1 6,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
43,CHLOE,CAULIER,BEL,1t3z 5 3,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
43,ANDREA,KÜMIN,SUI,1t3z 5 16,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
45,JAIN,KIM,KOR,1t2z 3 7,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
45,EUGENIE,LEE,GBR,1t3z 5 17,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
47,RYU,NAKAGAWA,JPN,1t2z 1 2,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
47,HONGCHUN,XIANG,CHN,1t1z 5 3,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
49,REGINE,STORÅ,NOR,1t1z 6 6,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
49,YUETONG,ZHANG,CHN,1t2z 3 5,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
51,SOL,SA,KOR,1t2z 4 5,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
51,ALANNAH,YIP,CAN,0t3z 0 6,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
53,GAYEON,CHO,KOR,0t3z 0 13,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
53,LAURA,LOIKAS,FIN,1t2z 11 19,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
55,INDIANA,CHAPMAN,CAN,1t1z 3 3,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
55,JENNIFER,WOOD,GBR,0t2z 0 2,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
57,AGATHE,CALLIET,FRA,0t2z 0 4,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
57,ANNA,LECHNER,GER,0t5z 0 14,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
57,BABETTE,ROY,CAN,0t2z 0 4,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
60,BIANKA,JANECKA,POL,0t3z 0 6,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
61,CHAEYEONG,KIM,KOR,0t2z 0 7,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
61,HUNG YING,LEE,TPE,0t2z 0 7,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
63,ELISKA,ADAMOVSKA,CZE,0t1z 0 1,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
63,YEJOO,SEO,KOR,0t1z 0 1,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
63,MICHAELA,SMETANOVA,CZE,0t2z 0 9,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
63,MAYA,STASIUK,AUS,0t1z 0 1,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
67,SEUNGHYUN,KIM,KOR,0t1z 0 1,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
68,ANJA,KÖHLER,BRA,0t1z 0 3,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
69,NATALIE,GOH SIHUI,SGP,0t0z 0 0,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
69,IRIS,HEIKKINEN,FIN,0t0z 0 0,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
69,BIANCA,MAGALHAES DE CASTRO,BRA,0t0z 0 0,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
69,EMILY,SCOTT,AUS,0t0z 0 0,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
69,TSENG-SHUN,WONG,HKG,0t1z 0 3,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
69,DASOM,YUN,KOR,0t0z 0 0,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
75,PRATEEKSHA,ARUN,IND,0t0z 0 0,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
75,WAI-MUI,LING,HKG,0t0z 0 0,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
75,ELIZABETH,SEPULVEDA,PUR,0t0z 0 0,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
75,ALEKSANDRA,TOTKOVA,BUL,0t0z 0 0,,IFSC_World_Cup_Seoul_2023,28 April - 30 April 2023,Women
1,TOMOA,NARASAKI,JPN,5t5z 6 6,2t4z 2 4,4t4z 6 5,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
2,SORATO,ANRAKU,JPN,4t5z 6 8,4t4z 5 4,4t4z 12 6,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
3,TOBY,ROBERTS,GBR,5t5z 7 6,2t4z 4 5,3t4z 8 10,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
4,SEAN,BAILEY,USA,4t5z 9 10,2t4z 2 5,3t3z 8 7,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
5,DAIKI,SANO,JPN,4t5z 6 6,2t4z 5 6,2t4z 6 11,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
6,HANNES,VAN DUYSEN,BEL,5t5z 5 5,2t4z 6 8,2t3z 3 4,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
7,NIMROD,MARCUS,ISR,5t5z 6 5,2t3z 6 7,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
8,ZACH,GALLA,USA,4t5z 6 8,2t3z 7 6,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
9,MICKAEL,MAWEM,FRA,4t5z 4 7,1t4z 1 6,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
10,JAN-LUCA,POSCH,AUT,4t5z 9 10,1t4z 2 5,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
11,COLIN,DUFFY,USA,4t5z 6 10,1t4z 4 7,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
12,ZANDER,WALLER,USA,4t5z 8 9,1t4z 4 8,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
13,RITSU,KAYOTANI,JPN,4t5z 5 6,1t4z 5 10,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
14,JONGWON,CHON,KOR,5t5z 9 7,1t3z 1 4,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
15,NIKOLAY,RUSEV,BUL,4t5z 5 12,1t3z 1 8,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
16,YOSHIYUKI,OGATA,JPN,4t5z 5 7,1t3z 2 4,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
17,GEVA,LEVIN,ISR,4t5z 8 9,1t3z 2 5,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
18,EDVARDS,GRUZITIS,LAT,4t5z 6 6,1t3z 2 8,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
19,ROSS,FULKERSON,USA,4t5z 4 7,1t3z 4 8,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
20,HAMISH,MCARTHUR,GBR,4t5z 9 7,0t4z 0 9,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
21,ALEX,KHAZANOV,ISR,4t5z 4 5,0t3z 0 3,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
22,NICOLAS,COLLIN,BEL,4t5z 7 9,0t3z 0 7,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
23,SAM,AVEZOU,FRA,4t5z 6 7,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
23,OSCAR,BAUDRAND,CAN,4t5z 10 8,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
25,DILLON,COUNTRYMAN,USA,4t5z 9 7,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
25,MEICHI,NARASAKI,JPN,4t5z 12 12,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
27,MANUEL,CORNU,FRA,4t5z 9 8,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
27,AO,YURIKUSA,JPN,4t5z 21 9,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
29,MAXIMILLIAN,MILNE,GBR,4t5z 9 10,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
29,YUNCHAN,SONG,KOR,4t4z 12 9,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
31,JESSE,GRUPPER,USA,3t5z 4 19,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
31,SLAV,KIROV,BUL,4t4z 7 7,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
33,SIMON,LORENZI,BEL,4t4z 8 7,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
33,YANNICK,NAGEL,GER,3t5z 7 8,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
35,ELLIS,ERNSBERGER,USA,3t5z 3 5,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
35,RAM,LEVIN,ISR,3t5z 9 10,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
37,NATHANIEL,COLEMAN,USA,3t4z 3 6,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
37,CHRISTOPHER,COSSER,RSA,3t5z 3 8,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
39,VICTOR,BAUDRAND,CAN,3t5z 4 8,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
39,DOHYUN,LEE,KOR,3t4z 4 9,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
39,JACK,MACDOUGALL,GBR,3t5z 4 8,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
42,JERNEJ,KRUDER,SLO,3t4z 5 6,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
43,FELIPE,HO FOGANHOLO,BRA,3t4z 4 8,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
43,MAX,KLEESATTEL,GER,3t4z 6 10,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
45,ALBERTO,GINÉS LÓPEZ,ESP,3t4z 9 12,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
45,HUGO,HOYER,USA,2t5z 2 8,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
47,NATHAN,MARTIN,LUX,2t5z 3 5,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
47,ROLANDS,RUGENS,LAT,2t4z 5 9,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
49,MICHAEL,PICCOLRUAZ,ITA,2t5z 4 13,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
49,MATEUS,RODRIGUES BELLOTTO,BRA,2t3z 5 3,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
51,ELIAS,ARRIAGADA KRÜGER,GER,2t4z 2 5,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
51,SAMUEL,HEALY,AUS,1t4z 1 6,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
53,LIAM,HEALY,AUS,1t4z 1 7,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
53,JAMES,POPE,GBR,2t4z 2 8,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
55,MARCELLO,BOMBARDI,ITA,2t4z 6 9,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
55,MICHAEL,O'NEILL,IRL,1t4z 2 9,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
57,ARDCH,INTRACHUPONGSE,THA,1t4z 2 12,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
57,CIARÁN,SCANLON,IRL,1t4z 3 7,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
59,MINSUNG,HAN,KOR,1t3z 4 9,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
59,JAIR OCTAVIO,MORENO MONTOYA,MEX,1t3z 2 7,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
61,SEAN,MCCOLL,CAN,0t3z 0 6,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
61,THOR,VILLEGAS GARCÍA,MEX,1t3z 3 4,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
63,WILLIAM,FLORES,PUR,0t1z 0 3,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
63,JAKUB,ZIETEK,POL,0t2z 0 4,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
,GREGOR,VEZONIK,SLO,dns,,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Men
1,NATALIA,GROSSMAN,USA,5t5z 5 5,4t4z 8 5,4t4z 5 5,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Women
2,ORIANE,BERTONE,FRA,4t5z 4 5,2t4z 4 5,2t4z 3 6,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Women
3,BROOKE,RABOUTOU,USA,5t5z 8 6,2t4z 3 6,2t3z 4 10,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Women
4,ANASTASIA,SANDERS,USA,4t5z 5 6,3t4z 8 8,1t4z 6 16,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Women
5,ZHILU,LUO,CHN,4t4z 5 4,3t4z 7 5,1t3z 1 5,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Women
6,FANNY,GIBERT,FRA,5t5z 7 7,3t4z 5 5,0t3z 0 7,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Women
7,SELMA,ELHADJ MIMOUNE,FRA,4t5z 5 6,2t4z 5 7,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Women
8,MADISON,FISCHER,CAN,3t5z 4 9,1t4z 2 7,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Women
9,MIHO,NONAKA,JPN,5t5z 7 5,1t4z 3 5,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Women
10,CAMILLA,MORONI,ITA,4t5z 5 9,1t4z 3 6,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Women
11,ROXANA,WIENAND,GER,4t4z 9 5,1t4z 3 11,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Women
12,OCEANIA,MACKENZIE,AUS,4t5z 4 5,1t3z 2 4,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Women
13,KATJA,DEBEVEC,SLO,3t5z 5 6,1t3z 2 5,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Women
14,MIA,AOYAGI,JPN,4t5z 6 7,1t3z 3 3,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Women
15,KYRA,CONDIE,USA,4t5z 8 8,1t3z 5 8,,IFSC_World_Cup_Salt_Lake_City_2023,19 May - 21 May 2023,Women
