Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
51,SERGEY,TERENTYEV,RUS,28+  38. | 25+  48. [46.96],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
53,TOMAS,RAVANAL,CHI,28+  38. | 24+  52. [48.37],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
54,TOMAS,BINTER,CZE,31   37. | 23   62. [49.04],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
55,MAËL,BONZOM,FRA,28+  38. | 23+  54. [50.87],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
55,FEDIR,SAMOILOV,UKR,28+  38. | 23+  54. [50.87],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
57,ANTOINE,KAUFFMANN,BEL,18   68. | 26+  35. [52.67],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
58,YIFTACH,KUSHNIR,ISR,13+  73. | 26+  35. [54.93],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
59,ZIDA,MA,CHN,26+  55. | 23+  54. [57.00],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
60,LORENZO,CARASIO,ITA,28+  38. | 13   75. [58.48],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
61,FELIPE,CAMARGO,BRA,25   60. | 23+  54. [59.47],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
62,SEMEN,CHESNOKOV,RUS,26+  55. | 23   62. [60.60],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
62,MARTIN,JECH,CZE,26+  55. | 23   62. [60.60],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
62,OR,WECHSLER,ISR,26+  55. | 23   62. [60.60],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
65,FRANCIS,BILODEAU,CAN,22+  64. | 23+  54. [61.14],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
66,YURY,TAKZHANOV,RUS,13+  73. | 25   51. [61.64],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
67,JONATAN,FLOR VAZQUEZ,ESP,25   60. | 23   62. [63.23],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
67,ALESSANDRO,ZENI,ITA,25   60. | 23   62. [63.23],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
69,TANGUY,TOPIN,FRA,16+  72. | 23+  54. [64.34],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
70,LOWIE,LAMBERECHTS,BEL,22   67. | 22+  69. [68.24],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
71,KYLE,MURDOCH,CAN,22+  64. | 19+  71. [68.41],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
72,SERGIO,VERDASCO URIZAL,ESP,17+  70. | 19+  71. [71.25],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
73,TEUN,KEUSTERS,NED,18   68. | 13   75. [72.15],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
74,JEROME,GONZÁLEZ GUTIÉRREZ,ESP,13   77. | 22+  69. [73.15],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
75,TAMÁS,FARKAS,HUN,17+  70. | 1   78. [74.16],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
76,JAVIER,CANO BLAZQUEZ,ESP,13+  73. | 14   74. [74.25],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
77,JIACUO,SUOLANG,CHN,9+  78. | 19+  71. [74.94],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
78,WESLEY,BLACK,RSA,13+  73. | 13   75. [75.25],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Men
1,JAIN,KIM,KOR,top  1. | top  1. [2.45],top,47+,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
2,JESSICA,PILZ,AUT,top  1. | 35+  5. [6.63],41+,47+,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
3,ANAK,VERHOEVEN,BEL,top  1. | top  1. [2.45],39,46+,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
4,MATHILDE,BECERRA,FRA,top  1. | 32+  21. [9.70],39,45+,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
5,RISA,OTA,JPN,36+  8. | 35+  5. [9.67],41+,44+,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
6,DINARA,FAKHRITDINOVA,RUS,36   10. | 35+  5. [10.75],41,43+,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
7,DELANEY,MILLER,USA,35+  12. | 35+  5. [11.49],41+,8,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
8,MINA,MARKOVIC,SLO,top  1. | 38+  3. [3.46],43.5,1,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
9,TJASA,KALAN,SLO,top  1. | 35+  5. [6.63],38+,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
10,MAGDALENA,RÖCK,AUT,30+  14. | 35+  5. [12.41],38+,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
11,HÉLÈNE,JANICOT,FRA,top  1. | 37+  4. [4.00],38,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
12,KATHARINA,POSCH,AUT,36+  8. | 35+  5. [9.67],35+,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
13,ALIZÉE,DUFRAISSE,FRA,36   10. | 35+  5. [10.75],35+,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
14,YUKA,KOBAYASHI,JPN,29+  15. | 35+  5. [13.06],35+,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
15,CHRISTINE,SCHRANZ,AUT,27+  18. | 35+  5. [14.27],35+,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
16,JULIA,CHANOURDIE,FRA,27+  18. | 34+  18. [18.75],35+,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
17,JULIA,FISER,AUT,19   39. | 35+  5. [20.98],35+,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
18,HANNAH,SCHUBERT,AUT,10+  49. | 35+  5. [23.33],35+,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
19,NIKKI,VAN BERGEN,NED,27   20. | 31+  27. [24.90],35+,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
20,KATHERINE,CHOONG,SUI,24+  23. | 32+  21. [25.19],35+,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
21,JENNY,LAVARDA,ITA,23.5+  33. | 34+  18. [25.42],35+,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
22,GALINA,TERENTEVA,RUS,25+  22. | 32+  21. [22.74],34,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
23,AYA,ONOE,JPN,33   13. | 35+  5. [11.96],33,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
24,SALOMÉ,ROMAIN,FRA,29+  15. | 32+  21. [19.09],32+,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
25,CLAUDIA,GHISOLFI,ITA,28+  17. | 24+  40. [26.08],29,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
26,LÉA,MARIGO,FRA,19   39. | 34+  18. [27.57],27+,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
27,ANNE-SOPHIE,KOLLER,SUI,26+  21. | 28+  36. [27.69],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
28,HELOÏSE,DOUMONT,BEL,24+  23. | 31+  27. [28.93],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
28,NETTA,FREDMAN,ISR,24+  23. | 31+  27. [28.93],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
28,ASJA,GOLLO,ITA,24+  23. | 31+  27. [28.93],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
28,LAMU,RENQING,CHN,24+  23. | 31+  27. [28.93],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
32,EVGENIIA,MALAMID,RUS,23+  36. | 32+  21. [29.09],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
33,BARBARA,BACHER,AUT,24+  23. | 28+  36. [31.39],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
34,KAJSA,ROSEN,SWE,24   32. | 31+  27. [31.50],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
35,ANDREA,EBNER,ITA,24+  23. | 26   39. [32.45],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
36,IEVGENIIA,KAZBEKOVA,UKR,23.5+  33. | 31+  27. [32.47],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
36,IVA,ONDRA,CZE,23.5+  33. | 31+  27. [32.47],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
38,MINSEON,KIM,KOR,14   46. | 32+  21. [32.88],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
39,NOLWEN,BERTHIER,FRA,24+  23. | 23+  41. [33.67],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
39,HAIMI,CHO,KOR,24+  23. | 23+  41. [33.67],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
41,JIWON,BAE,KOR,19+  37. | 23+  41. [39.69],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
42,MARTINA,BLANCHET,ITA,9+  51. | 31+  27. [39.76],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
43,GABRIELA,VRABLIKOVA,CZE,19+  37. | 20+  44. [41.76],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
44,KOKORO,TAKATA,JPN,12+  47. | 27+  38. [42.49],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
45,KATRIN,AMANN,SWE,17+  42. | 20+  44. [44.72],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
45,IRATI,ANDA VILLANUEVA,ESP,17+  42. | 20+  44. [44.72],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
45,MAJA,BOZICH,CRO,17+  42. | 20+  44. [44.72],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
48,LUCINDA ANN,TURNBULL,AUS,19   39. | 10.5+  51. [45.17],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
49,SEUNGHYUN,KIM,KOR,17   45. | 20+  44. [45.74],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
50,CELINE,CUYPERS,BEL,10+  49. | 20+  44. [47.98],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
51,TEREZA,SVOBODOVA,CZE,12+  47. | 11+  50. [48.73],,,Briançon_(FRA)_2015,17 July - 18 July 2015,Women
1,ROMAIN,DESGRANGES,FRA,39+  5. | top  1. [3.87],51,57+,Imst_(AUT)_2015,31 July - 1 August 2015,Men
2,JAKOB,SCHUBERT,AUT,40+  3. | 39+  6. [4.42],52+,57,Imst_(AUT)_2015,31 July - 1 August 2015,Men
3,DOMEN,SKOFIC,SLO,41+  2. | top  1. [2.45],51,51+,Imst_(AUT)_2015,31 July - 1 August 2015,Men
4,ADAM,ONDRA,CZE,40   4. | top  1. [3.46],51+,48.5+,Imst_(AUT)_2015,31 July - 1 August 2015,Men
5,GAUTIER,SUPPER,FRA,top  1. | top  1. [1.73],51+,48+,Imst_(AUT)_2015,31 July - 1 August 2015,Men
6,SEBASTIAN,HALENKE,GER,36+  9. | top  1. [5.34],50+,48+,Imst_(AUT)_2015,31 July - 1 August 2015,Men
7,URBAN,PRIMOZIC,SLO,35+  12. | 26+  19. [20.28],50,45+,Imst_(AUT)_2015,31 July - 1 August 2015,Men
8,THOMAS,JOANNES,FRA,36   11. | 33+  8. [11.25],48,34.5+,Imst_(AUT)_2015,31 July - 1 August 2015,Men
9,STEPHANE,HANSSENS,BEL,36+  9. | 33+  8. [10.45],47+,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
10,STEFANO,GHISOLFI,ITA,35+  12. | 26+  19. [20.28],47+,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
11,MINORU,NAKANO,JPN,35+  12. | 26+  19. [20.28],46+,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
12,MAGNUS,MIDTBOE,NOR,35+  12. | 33+  8. [14.19],45+,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
13,RAMÓN,JULIAN PUIGBLANQUE,ESP,38+  6. | 25+  35. [14.80],45+,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
14,JIHWAN,PARK,KOR,35   24. | 33+  8. [16.61],42,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
15,MAX,RUDIGIER,AUT,35+  12. | 26+  19. [20.28],42,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
16,LOÏC,TIMMERMANS,BEL,35+  12. | 39+  6. [10.67],41,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
17,MARCELLO,BOMBARDI,ITA,34.5+  25. | 26+  19. [24.95],39+,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
18,MIKHAIL,CHERNIKOV,RUS,37+  7. | 26   29. [14.85],38,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
19,KAI,LIGHTNER,USA,34+  29. | 31+  18. [23.04],38,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
20,TOMOAKI,TAKATA,JPN,34.5+  25. | 33+  8. [17.46],35+,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
21,ELAN,JONASMCRAE,CAN,34   31. | 32+  16. [23.69],31+,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
22,FRANCESCO,VETTORATA,ITA,37   8. | 33+  8. [9.59],31,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
23,HANNES,PUMAN,SWE,35+  12. | 26+  19. [20.28],29+,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
24,RUBEN,FIRNENBURG,GER,34   31. | 33+  8. [19.77],28+,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
25,BERNHARD,RÖCK,AUT,34   31. | 33+  8. [19.77],23,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
26,MATTHIAS,SCHIESTL,AUT,35+  12. | 26   29. [23.48],21+,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
27,SERGEI,BYDTAEV,RUS,32+  38. | 32+  16. [25.20],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
28,CHRISTOPH,HANKE,GER,35+  12. | 25+  35. [25.27],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
28,MARTIN,TEKLES,GER,35+  12. | 25+  35. [25.27],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
30,HANWOOL,KIM,KOR,35+  12. | 25   39. [26.95],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
31,CHARLI,BLEIN,FRA,34   31. | 26+  19. [28.27],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
32,LUKAS,KÖB,AUT,34+  29. | 26   29. [30.48],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
33,MARTIN,BERGANT,SLO,35+  12. | 18+  53. [30.60],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
34,YIFTACH,KUSHNIR,ISR,31+  40. | 26+  19. [30.66],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
35,SASCHA,LEHMANN,SUI,34.5+  25. | 25+  35. [31.10],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
36,MARTIN,JECH,CZE,30+  42. | 26+  19. [31.42],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
37,ALFONS,DORNAUER,AUT,31   41. | 26   29. [35.94],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
38,JAN-LUCA,POSCH,AUT,22+  54. | 26+  19. [36.28],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
39,STEFAN,BEDNAR,SVK,30   43. | 26   29. [37.23],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
40,DIMITRI,VOGT,SUI,29+  46. | 26   29. [38.68],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
41,SEUNGWOON,CHO,KOR,34.5+  25. | 17+  59. [39.71],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
42,OR,WECHSLER,ISR,34   31. | 20+  48. [40.61],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
43,MARIO,LECHNER,AUT,34   31. | 19+  50. [41.64],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
44,ANTOINE,KAUFFMANN,BEL,30   43. | 25   39. [42.73],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
45,GIORGIO,BENDAZZOLI,ITA,34   31. | 18   55. [43.83],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
46,JAVIER,CANO BLAZQUEZ,ESP,29+  46. | 25   39. [44.40],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
46,MASAFUMI,TOYOTA,JPN,29+  46. | 25   39. [44.40],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
48,YURY,TAKZHANOV,RUS,28+  51. | 25   39. [46.45],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
49,DANNY,VALENCIA,ECU,22+  54. | 25   39. [48.21],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
50,REMY,BERGASSE,FRA,32+  38. | 17   61. [48.46],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
51,FREDRIK,SERLACHIUS,SWE,30   43. | 18+  53. [48.52],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
52,GEORG,PARMA,AUT,29+  46. | 19+  50. [49.22],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
53,JAN,ZIMA,CZE,22+  54. | 24+  45. [50.20],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
54,FELIPE,CAMARGO,BRA,28+  51. | 20+  48. [50.22],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
55,MORITZ,WINKLER,GER,22+  54. | 22+  46. [50.75],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
56,TOMAS,BINTER,CZE,28+  51. | 19+  50. [51.50],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
57,NATHAN,SMITH,CAN,22   59. | 22   47. [52.88],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
58,KYLE,MURDOCH,CAN,29   50. | 18   55. [53.15],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
59,REMO,LEHMANN,SUI,22+  54. | 17+  59. [57.72],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
60,LUKE,DAWSON,GBR,22   59. | 18   55. [57.98],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
61,MARTIN,KLEMSA,CZE,19+  61. | 18   55. [58.71],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
62,BRAGE,BIRKELUND OLSEN,NOR,17   62. | 13+  62. [62.00],,,Imst_(AUT)_2015,31 July - 1 August 2015,Men
1,MINA,MARKOVIC,SLO,36+  5. | top  1. [4.58],55+,55,Imst_(AUT)_2015,31 July - 1 August 2015,Women
2,JANJA,GARNBRET,SLO,top  1. | top  1. [2.96],top,54+,Imst_(AUT)_2015,31 July - 1 August 2015,Women
3,JESSICA,PILZ,AUT,top  1. | top  1. [2.96],55+,52+,Imst_(AUT)_2015,31 July - 1 August 2015,Women
4,HÉLÈNE,JANICOT,FRA,34+  8. | top  1. [5.45],48+,51+,Imst_(AUT)_2015,31 July - 1 August 2015,Women
5,YUKA,KOBAYASHI,JPN,32+  12. | 46   12. [14.20],45+,38,Imst_(AUT)_2015,31 July - 1 August 2015,Women
6,TJASA,KALAN,SLO,36+  5. | 47   7. [6.93],47+,35,Imst_(AUT)_2015,31 July - 1 August 2015,Women
7,CHRISTINE,SCHRANZ,AUT,32+  12. | 44   15. [15.50],48+,16+,Imst_(AUT)_2015,31 July - 1 August 2015,Women
8,ANAK,VERHOEVEN,BEL,top  1. | top  1. [2.96],55+,15,Imst_(AUT)_2015,31 July - 1 August 2015,Women
9,KAJSA,ROSEN,SWE,32+  12. | 44   15. [15.50],45+,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
10,JULIA,CHANOURDIE,FRA,31+  21. | 46   12. [17.85],45+,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
11,DELANEY,MILLER,USA,32+  12. | 41   24. [19.49],45,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
12,JAIN,KIM,KOR,top  1. | 46   12. [5.70],44+,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
13,RISA,OTA,JPN,33   11. | top  1. [6.20],44+,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
14,KATHARINA,POSCH,AUT,32+  12. | 47   7. [11.14],44+,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
15,SALOMÉ,ROMAIN,FRA,31+  21. | 47   7. [14.00],44+,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
16,MATHILDE,BECERRA,FRA,32   20. | 46+  10. [14.49],44+,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
17,CLAUDIA,GHISOLFI,ITA,33+  10. | 35+  29. [17.18],44+,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
18,IEVGENIIA,KAZBEKOVA,UKR,31+  21. | 42+  21. [23.22],44+,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
19,HANNAH,SCHUBERT,AUT,32+  12. | 43   19. [17.39],39+,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
20,DINARA,FAKHRITDINOVA,RUS,32+  12. | 38   26. [20.07],34,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
21,JENNY,LAVARDA,ITA,34+  8. | 41   24. [14.43],28+,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
22,REBEKKA,STOTZ,SUI,30   32. | 43+  17. [23.66],28+,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
23,NIKKI,VAN BERGEN,NED,36+  5. | 46+  10. [7.94],27+,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
24,MAGDALENA,RÖCK,AUT,31+  21. | 43+  17. [20.71],27+,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
25,ASJA,GOLLO,ITA,32+  12. | 34   33. [22.62],27+,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
26,KATHERINE,CHOONG,SUI,29+  33. | 43   19. [25.37],27+,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
27,EVGENIIA,MALAMID,RUS,31+  21. | 36+  28. [26.19],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
28,ALIZÉE,DUFRAISSE,FRA,31+  21. | 35+  29. [26.88],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
29,BARBARA,BACHER,AUT,27+  34. | 42+  21. [27.55],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
30,IVA,ONDRA,CZE,31+  21. | 35   31. [27.56],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
31,JULIA,FISER,AUT,31+  21. | 34+  32. [28.00],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
32,NOLWEN,BERTHIER,FRA,26   40. | 42+  21. [29.85],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
33,NETTA,FREDMAN,ISR,30+  29. | 32+  34. [31.94],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
34,ANNE-SOPHIE,KOLLER,SUI,26   40. | 37+  27. [33.07],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
35,TINA JOHNSEN,HAFSAAS,NOR,30+  29. | 31+  36. [33.99],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
36,LÉA,MARIGO,FRA,30+  29. | 29+  42. [35.71],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
37,DENISE,BERTRAM,GER,27+  34. | 31+  36. [36.45],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
38,CHIARA MARIA,CLOSTERMANN,GER,26+  37. | 32   35. [36.47],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
39,ANDREA,EBNER,ITA,27   36. | 31+  36. [37.23],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
40,KATRIN,AMANN,SWE,26+  37. | 31+  36. [38.25],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
41,MARTINA,BLANCHET,ITA,24+  42. | 31+  36. [40.21],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
42,GABRIELA,VRABLIKOVA,CZE,26+  37. | 27+  44. [40.89],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
43,AYANE,SAKAI,JPN,10+  45. | 31+  36. [42.08],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
44,STELLA,PLANTIN,SWE,14   44. | 29+  42. [43.24],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
45,ELISKA,VLCKOVA,CZE,15   43. | 25+  45. [43.99],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
46,YUKARI,NAKAMURA,JPN,10+  45. | 11+  46. [46.00],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
47,DANIELA,KOTRBOVA,CZE,10+  45. | 9+  47. [46.50],,,Imst_(AUT)_2015,31 July - 1 August 2015,Women
1,GAUTIER,SUPPER,FRA,38+  7. | top  1. [6.75],52,43+,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
2,ADAM,ONDRA,CZE,top  1. | top  1. [4.42],49+,40+,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
3,ROMAIN,DESGRANGES,FRA,top  1. | top  1. [4.42],55+,39+,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
4,JAKOB,SCHUBERT,AUT,38   8. | top  1. [7.21],49+,36+,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
5,STEFANO,GHISOLFI,ITA,40+  6. | top  1. [6.24],49+,35+,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
6,FRANCESCO,VETTORATA,ITA,35   9. | top  1. [7.65],49+,34+,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
7,DOMEN,SKOFIC,SLO,top  1. | top  1. [4.42],52+,29+,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
8,SEBASTIAN,HALENKE,GER,top  1. | top  1. [4.42],51,23,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
9,MAGNUS,MIDTBOE,NOR,top  1. | 36   14. [6.48],46+,,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
10,RAMÓN,JULIAN PUIGBLANQUE,ESP,33+  10. | top  1. [8.26],46+,,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
11,URBAN,PRIMOZIC,SLO,32   15. | top  1. [10.04],46+,,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
12,LOÏC,TIMMERMANS,BEL,32   15. | 33   17. [16.23],46+,,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
13,SEAN,MCCOLL,CAN,32+  13. | top  1. [9.37],46,,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
14,THOMAS,JOANNES,FRA,31+  17. | 32   20. [18.71],45+,,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
15,MAX,RUDIGIER,AUT,31   19. | top  1. [11.68],44+,,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
16,CHRISTOPH,HANKE,GER,31   19. | 32+  18. [19.71],43+,,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
17,THOMAS,BALLET,FRA,33   12. | 35+  15. [13.64],43,,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
18,MIKHAIL,CHERNIKOV,RUS,32+  13. | 32+  18. [15.80],43,,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
19,MARCELLO,BOMBARDI,ITA,31   19. | 36+  13. [16.52],41+,,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
20,MARIO,LECHNER,AUT,33+  10. | 30   22. [15.20],31+,,Stavanger_(NOR)_2015,21 August - 22 August 2015,Men
