Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
49,LEO,AVEZOU,FRA,18   54. | 24+  36. [49.70],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
49,MANUEL,CORNU,FRA,18   54. | 24+  36. [49.70],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
49,MIKEL ASIER,LINACISORO MOLINA,ESP,18   54. | 24+  36. [49.70],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
52,ADRIEN,LEMAIRE,FRA,17   76. | 25+  30. [49.86],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
53,ALEKSEI,SHCHERVIANIN,RUS,23+  36. | 23.5+  60. [50.79],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
54,SEAN,BAILEY,USA,23+  36. | 22+  64. [54.27],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
54,PHILIPP,GEISENHOFF,SUI,23+  36. | 22+  64. [54.27],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
54,MAX,KLEESATTEL,GER,23+  36. | 22+  64. [54.27],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
57,JAVIER,CANO BLAZQUEZ,ESP,17+  58. | 24+  36. [54.40],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
57,MATTHIAS,SCHIESTL,AUT,17+  58. | 24+  36. [54.40],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
59,MARCO,MÜLLER,SUI,20+  52. | 24   54. [54.46],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
60,MAX,RUDIGIER,AUT,23+  36. | 21+  76. [57.73],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
61,VOJTECH,TROJAN,CZE,23+  36. | 21   80. [58.65],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
62,CAMPBELL,HARRISON,AUS,16+  78. | 24+  36. [59.67],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
63,CHRISTOPHER,COSSER,RSA,17+  58. | 24   54. [61.30],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
63,MATHIAS,POSCH,AUT,17+  58. | 24   54. [61.30],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
65,MARK,BRAND,NED,16   83. | 24+  36. [61.32],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
65,EVGENII,ZAZULIN,RUS,16   83. | 24+  36. [61.32],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
67,FATCHUR,ROJI,INA,18   54. | 22   74. [64.30],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
68,RONNY,ESCOBAR,CHI,17+  58. | 22+  64. [67.49],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
68,NILS,FAVRE,SUI,17+  58. | 22+  64. [67.49],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
68,KEVIN,HUSER,SUI,17+  58. | 22+  64. [67.49],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
68,MICHAEL,PICCOLRUAZ,ITA,17+  58. | 22+  64. [67.49],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
68,MARTIN,TEKLES,GER,17+  58. | 22+  64. [67.49],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
73,RAM,LEVIN,ISR,17   76. | 23+  61. [68.87],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
74,NINO,GRÜNENFELDER,SUI,17+  58. | 22   74. [70.39],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
75,MYKHAYIL,TKACHUK,UKR,16+  78. | 23+  61. [70.43],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
76,LETO,CAVÉ,NED,17+  58. | 21+  76. [71.79],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
77,DYLAN,CHUAT,SUI,17+  58. | 18   82. [73.84],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
78,KEVIN,HEINIGER,SUI,16+  78. | 22+  64. [74.03],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
79,CARLOS FELIPE,GRANJA LOPEZ,ECU,17+  58. | 15+  83. [75.18],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
79,ÀLEX,HERNÁNDEZ CASTILLA,ESP,17+  58. | 15+  83. [75.18],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
79,QIXIN,ZHONG,CHN,17+  58. | 15+  83. [75.18],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
82,ZACH,GALLA,USA,15   91. | 23+  61. [75.32],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
83,DANNY,VALENCIA,ECU,16+  78. | 21+  76. [78.74],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
84,CHI-FUNG,AU,HKG,17+  58. | 4+  97. [80.32],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
85,BENJAMIN,BLASER,SUI,16+  78. | 15+  83. [82.46],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
86,SVEN,LEMPEREUR,BEL,16   83. | 20+  81. [82.73],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
87,SÉBASTIEN,BERTHE,BEL,3+  97. | 21+  76. [86.70],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
88,OR,MINIELY,ISR,15+  87. | 15+  83. [86.73],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
89,JULIEN,CLÉMENCE,SUI,16   83. | 13+  89. [87.69],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
90,ALFIAN,MUHAMMAD FAJRI,INA,15+  87. | 13+  89. [89.74],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
90,KOSTIANTYN,PAVLENKO,UKR,15+  87. | 13+  89. [89.74],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
92,SIMÓN,PADIN,ARG,14   93. | 15   88. [90.47],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
93,SEUNGBEOM,LEE,KOR,15+  87. | 8+  95. [91.93],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
94,ASPAR,ASPAR,INA,13+  94. | 13+  89. [92.98],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
94,MARCIN,DZIENSKI,POL,13+  94. | 13+  89. [92.98],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
96,JAN,KRIZ,CZE,15   91. | 8+  95. [93.48],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
97,JOSE MARIA,ALJARO,CHI,13+  94. | 12   94. [94.50],,,Villars_(SUI)_2019,4 July - 6 July 2019,Men
1,JANJA,GARNBRET,SLO,top  1. | top  1. [1.00],top,36+,Villars_(SUI)_2019,4 July - 6 July 2019,Women
2,CHAEHYUN,SEO,KOR,33+  5. | 32   7. [6.71],48+,35+,Villars_(SUI)_2019,4 July - 6 July 2019,Women
3,AI,MORI,JPN,40+  2. | 32+  4. [3.16],47,35+,Villars_(SUI)_2019,4 July - 6 July 2019,Women
4,AKIYO,NOGUCHI,JPN,35+  3. | 31+  9. [5.77],42+,35+,Villars_(SUI)_2019,4 July - 6 July 2019,Women
5,MIA,KRAMPL,SLO,35+  3. | 33   3. [3.24],38,35+,Villars_(SUI)_2019,4 July - 6 July 2019,Women
6,LUCKA,RAKOVEC,SLO,31   8. | 30+  12. [11.14],30+,35+,Villars_(SUI)_2019,4 July - 6 July 2019,Women
7,JULIA,CHANOURDIE,FRA,28+  12. | 33+  2. [5.29],30,35+,Villars_(SUI)_2019,4 July - 6 July 2019,Women
8,NATSUKI,TANII,JPN,33+  5. | 32+  4. [5.48],39+,35,Villars_(SUI)_2019,4 July - 6 July 2019,Women
9,YUETONG,ZHANG,CHN,27+  18. | 31+  9. [15.56],29+,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
10,NATSUMI,HIRANO,JPN,30   10. | 32+  4. [7.07],28+,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
11,JESSICA,PILZ,AUT,33+  5. | 31   11. [8.12],28+,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
12,IEVGENIIA,KAZBEKOVA,UKR,28+  12. | 29+  20. [17.75],28+,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
13,MEI,KOTAKE,JPN,27+  18. | 30+  12. [19.88],28+,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
13,VITA,LUKAN,SLO,27+  18. | 30+  12. [19.88],28+,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
13,CAMILLE,POUGET,FRA,27+  18. | 30+  12. [19.88],28+,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
13,MOLLY,THOMPSON-SMITH,GBR,27+  18. | 30+  12. [19.88],28+,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
17,VIKTORIIA,MESHKOVA,RUS,27+  18. | 29+  20. [23.95],28+,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
18,MIHO,NONAKA,JPN,28+  12. | 20+  45. [25.92],28+,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
19,FANNY,GIBERT,FRA,27+  18. | 30+  12. [19.88],28,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
20,BROOKE,RABOUTOU,USA,30+  9. | 29+  20. [14.23],26+,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
21,SHAUNA,COXSEY,GBR,28+  12. | 26   32. [21.17],26+,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
22,SANDRA,LETTNER,AUT,28   17. | 28+  28. [22.01],26+,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
23,KATHARINA,POSCH,AUT,26+  35. | 30+  12. [24.11],26+,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
24,HELOÏSE,DOUMONT,BEL,27+  18. | 29   26. [26.00],26+,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
24,PETRA,KLINGLER,SUI,27+  18. | 29   26. [26.00],26+,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
26,FUTABA,ITO,JPN,27+  18. | 30+  12. [19.88],18.5+,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
27,JAIN,KIM,KOR,0   86. | 32   7. [25.40],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
28,CHRISTINE,SCHRANZ,AUT,29   11. | 19   66. [27.35],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
29,ELENA,KRASOVSKAIA,RUS,27+  18. | 27+  30. [27.66],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
30,LYNN,VAN DER MEER,NED,26+  35. | 29+  20. [29.05],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
31,ELISKA,ADAMOVSKA,CZE,27+  18. | 21+  33. [30.92],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
31,ALANNAH,YIP,CAN,27+  18. | 21+  33. [30.92],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
33,KYRA,CONDIE,USA,28+  12. | 14+  71. [32.08],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
34,TINA JOHNSEN,HAFSAAS,NOR,23   50. | 29+  20. [33.71],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
35,ANDREA,KÜMIN,SUI,25+  42. | 28+  28. [35.21],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
36,SOL,SA,KOR,26   41. | 27   31. [35.65],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
37,JULIA,FISER,AUT,14+  57. | 29+  20. [36.74],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
38,LAURA,ROGORA,ITA,27+  18. | 20   52. [37.62],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
38,MAGDALENA,RÖCK,AUT,27+  18. | 20   52. [37.62],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
40,LAUREN,BAIR,USA,25+  42. | 21+  33. [40.39],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
41,VALENTINA,AGUADO,ARG,27   34. | 20+  45. [40.40],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
42,NOA,SHIRAN,ISR,24+  47. | 21+  33. [42.20],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
43,LAN,KIM,KOR,27+  18. | 14+  71. [43.29],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
44,CHLOE,CAULIER,BEL,25+  42. | 21   43. [43.50],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
45,NOLWENN,ARC,FRA,15   53. | 21+  33. [45.21],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
45,MICHELLE,HULLIGER,SUI,15   53. | 21+  33. [45.21],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
47,ILARIA,SCOLARIS,ITA,26+  35. | 20   52. [45.62],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
48,AFRA,HÖNIG,GER,25   46. | 20+  45. [46.99],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
49,TJASA,KALAN,SLO,14+  57. | 21+  33. [47.43],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
49,HANNAH,SCHUBERT,AUT,14+  57. | 21+  33. [47.43],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
51,URSKA,REPUSIC,SLO,14   64. | 21+  33. [49.18],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
52,RONG,JIANG,CHN,23   50. | 20+  45. [49.23],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
53,LUIZA,EMELEVA,RUS,26+  35. | 19   66. [50.50],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
53,CLAUDIA,GHISOLFI,ITA,26+  35. | 19   66. [50.50],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
53,SOFYA,YOKOYAMA,SUI,26+  35. | 19   66. [50.50],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
56,SILVIA,CASSOL,ITA,15   53. | 20+  45. [51.15],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
57,KATHERINE,CHOONG,SUI,25+  42. | 19+  60. [52.14],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
58,CELINE,CUYPERS,BEL,24   49. | 20   52. [52.15],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
59,ANDREA,ROJAS,ECU,14   64. | 21   43. [52.97],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
60,SIENNA,KOPF,USA,16+  52. | 20   52. [53.72],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
61,LISA-MARIE,KVANDAHL,NOR,12+  76. | 21+  33. [53.91],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
62,YILING,SONG,CHN,24+  47. | 19+  60. [54.49],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
63,ALEJANDRA,CONTRERAS,CHI,15   53. | 20   52. [55.00],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
64,HUNG YING,LEE,TPE,14+  57. | 20   52. [57.71],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
65,ANNA,TSYGANOVA,RUS,13+  66. | 20+  45. [57.97],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
65,NAAMA,YOHAI,ISR,13+  66. | 20+  45. [57.97],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
67,YAEL,TAUB,ISR,14+  57. | 19+  60. [61.24],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
68,ANOUCK,JAUBERT,FRA,14+  57. | 19   66. [63.87],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
69,FITRIA,HARTANI,INA,12+  76. | 20   52. [65.58],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
70,ANNE-SOPHIE,KOLLER,SUI,13+  66. | 19+  60. [66.14],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
70,ANOUK,PIOLA,SUI,13+  66. | 19+  60. [66.14],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
72,IULIIA,PANTELEEVA,RUS,14+  57. | 14+  71. [66.41],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
73,BIANCA,DE MAGALHAES DE CASTRO,BRA,13   75. | 19+  60. [68.47],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
74,ROMY,FUCHS,GER,13+  66. | 14+  71. [71.73],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
74,JOANNA,NEAME,GBR,13+  66. | 14+  71. [71.73],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
76,MARIA,BENACH ZUBERO,ESP,13+  66. | 10+  78. [74.13],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
77,HANNAH,HERMANN,SUI,12+  76. | 14+  71. [75.47],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
78,ZOÉ,EGLI,SUI,13+  66. | 9+  81. [75.53],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
79,NURUL,IQAMAH,INA,13+  66. | 4+  85. [77.14],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
80,DI,NIU,CHN,12+  76. | 12+  77. [77.25],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
81,RACHELLE,DE CHARMOY,RSA,11+  80. | 10+  78. [79.25],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
82,ROXY,PERRY,AUS,11   81. | 10   80. [80.99],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
83,AMANDA,SPEED,NZL,11   81. | 9+  81. [81.75],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
84,SARAH,TETZLAFF,NZL,11   81. | 5   84. [82.99],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
85,ARIES,SUSANTI RAHAYU,INA,10   84. | 7   83. [83.50],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
86,JENNIFER MARIE,DE LA TORRE,MEX,8   85. | 4   86. [85.50],,,Villars_(SUI)_2019,4 July - 6 July 2019,Women
1,ADAM,ONDRA,CZE,top  1. | top  1. [2.24],44+,47+,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
2,ALEXANDER,MEGOS,GER,40+  2. | top  1. [3.16],35,44,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
3,JAKOB,SCHUBERT,AUT,32+  4. | top  1. [5.00],36+,43+,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
4,WILLIAM,BOSI,GBR,21.5+  22. | 40   17. [20.82],38+,39+,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
5,ALBERTO,GINÉS LÓPEZ,ESP,20+  39. | top  1. [17.03],42+,33+,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
6,MARTIN,STRANIK,CZE,30+  7. | 41+  12. [9.54],35+,31+,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
7,SEAN,MCCOLL,CAN,21.5+  22. | 36+  25. [25.75],36,25+,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
8,KAI,HARADA,JPN,32+  4. | top  1. [5.00],38+,22,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
9,ALISTAIR,DUVAL,FRA,24   16. | 38   20. [18.55],35,,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
10,YANNICK,FLOHÉ,GER,27+  12. | 38+  18. [15.80],34+,,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
11,KOKORO,FUJII,JPN,20+  39. | top  1. [17.03],32+,,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
12,NATHANIEL,COLEMAN,USA,28+  8. | 27+  48. [21.53],31+,,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
13,SASCHA,LEHMANN,SUI,20+  39. | top  1. [17.03],29+,,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
14,JAN,HOJER,GER,21+  31. | 38   20. [26.02],29+,,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
15,MARCELLO,BOMBARDI,ITA,20+  39. | 41+  12. [27.46],29+,,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
16,YUKI,HADA,JPN,20+  39. | 42   10. [24.68],29,,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
17,REI,SUGIMOTO,JPN,21.5+  22. | 37+  24. [24.74],29,,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
18,MARTIN,BERGANT,SLO,28+  8. | 29+  32. [17.75],26+,,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
19,ROMAIN,DESGRANGES,FRA,34+  3. | top  1. [3.87],25+,,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
20,DOMEN,SKOFIC,SLO,28+  8. | 38   20. [13.91],25+,,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
21,TAISEI,HOMMA,JPN,22+  18. | 29+  32. [25.45],25+,,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
22,MIKEL ASIER,LINACISORO MOLINA,ESP,27+  12. | 24   58. [28.10],25+,,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
23,PHILIPP,MARTIN,GER,20+  39. | top  1. [17.03],25,,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
24,SEAN,BAILEY,USA,21.5   30. | 42   10. [17.75],25,,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
25,JONGWON,CHON,KOR,28   11. | 36   28. [17.55],23+,,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
26,STEFANO,GHISOLFI,ITA,32+  4. | 41+  12. [8.06],13+,,Chamonix_(FRA)_2019,11 July - 13 July 2019,Men
